layer,unit,description
avgpool,1090,Pools
avgpool,1091,Walls
avgpool,1092,Vertical lines
avgpool,1093,Green grass
avgpool,1094,Diagonal lines
avgpool,1095,People
avgpool,1096,Head of people
avgpool,1097,The sky and ground
avgpool,1098,Grass
avgpool,1099,Bright yellow colored objects
avgpool,1100,Plants
avgpool,1101,Green grass
avgpool,1102,Water
avgpool,1103,Landscapes
avgpool,1104,Head of people
avgpool,1105,Windows
avgpool,1106,Buildings
avgpool,1107,Horizontal lines
avgpool,1108,Regions with straight features
avgpool,1109,Diagonal lines
avgpool,1110,"Building, people"
avgpool,1111,People
avgpool,1112,Colorful items
avgpool,1113,Green and brown colored objects
avgpool,1114,Items of central focus
avgpool,1115,"Water, trees, people"
avgpool,1116,Items of central focus
avgpool,1117,Four corners of a pizza
avgpool,1118,Corners of different places
avgpool,1119,Buildings
avgpool,1120,Green grass
avgpool,1121,Buildings
avgpool,1122,Buildings
avgpool,1123,Trees
avgpool,1124,Green grass
avgpool,1125,Corners of different places
avgpool,1126,Green grass
avgpool,1127,Cars and airplanes
avgpool,1128,"Building, windows, people"
avgpool,1129,Windows
avgpool,1130,Green and brown colored objects
avgpool,1131,People
avgpool,1132,Items of central focus
avgpool,1133,Diagonal lines
avgpool,1134,Windows
avgpool,1135,Nature
avgpool,1136,Arches
avgpool,1137,Walls
avgpool,1138,Windows and doors
avgpool,1139,People
avgpool,1140,The sky
avgpool,1141,People
avgpool,1142,Head of people
avgpool,1143,Ice
avgpool,1144,People
avgpool,1145,Top of a building
avgpool,1146,Buildings
avgpool,1147,People
avgpool,1148,Walls
avgpool,1149,Head of people
avgpool,1150,"Building, sky"
avgpool,1151,Diagonal lines
avgpool,1152,Buildings
avgpool,1153,Trees
avgpool,1154,Green grass
avgpool,1155,Windows
avgpool,1156,People
avgpool,1157,The ground
avgpool,1158,Nature
avgpool,1159,Landscapes
avgpool,1160,Yellow and blue colored objects
avgpool,1161,Windows
avgpool,1162,Windows
avgpool,1163,Poles and legs
avgpool,1164,Trees
avgpool,1165,Diagonal lines
avgpool,1166,People
avgpool,1167,Poles
avgpool,1168,Trees
avgpool,1169,Poles
avgpool,1170,Windows
avgpool,1171,People
avgpool,1172,Windows
avgpool,1173,Head of the people
avgpool,1174,Colorful items
avgpool,1175,Top of a building
avgpool,1176,Top of a building
avgpool,1177,People
avgpool,1178,Diagonal lines
avgpool,1179,Windows
avgpool,1180,Top of a building
avgpool,1181,Stair cases
avgpool,1182,Sunsets
avgpool,1183,Walls
avgpool,1184,Legs
avgpool,1185,Buildings
avgpool,1186,Diagonal lines
avgpool,1187,Buildings
avgpool,1188,Balls and mma fighters
avgpool,1189,"Building, people"
avgpool,1190,Items of central focus
avgpool,1191,Columns
avgpool,1192,Green grass
avgpool,1193,Plants
avgpool,1194,People
avgpool,1195,Buildings
avgpool,1196,Food
avgpool,1197,Landscapes
avgpool,1198,Lights
avgpool,1199,Buildings
avgpool,1200,Pathways
avgpool,1201,Pink and purple objects
avgpool,1202,Poles
avgpool,1203,Pools
avgpool,1204,Windows
avgpool,1205,Water
avgpool,1206,Windows
avgpool,1207,Windows
avgpool,1208,Top of a building
avgpool,1209,Vertical lines
avgpool,1210,Green grass
avgpool,1211,Sunsets
avgpool,1212,Furniture
avgpool,1213,Black and white colored objects
avgpool,1214,Bright yellow colored objects
avgpool,1215,Poles
avgpool,1216,Trees
avgpool,1217,Black and white colored objects
avgpool,1218,Nature
avgpool,1219,People
avgpool,1220,Buildings
avgpool,1221,"Water, people"
avgpool,1222,Cars
avgpool,1223,Green grass
avgpool,1224,Top of a building
avgpool,1225,Items of central focus
avgpool,1226,Top of a building
avgpool,1227,Lights
avgpool,1228,Sports stadiums
avgpool,1229,Green grass
avgpool,1230,Green grass
avgpool,1231,Windows
avgpool,1232,Nature
avgpool,1233,Green grass
avgpool,1234,Top of a building
avgpool,1235,Green grass
avgpool,1236,Landscapes
avgpool,1237,Bookcases
avgpool,1238,Windows
avgpool,1239,Diagonal lines
avgpool,1240,Top of a building
avgpool,1241,Shelves
avgpool,1242,Plants
avgpool,1243,The sky
avgpool,1244,Red and white colored objects
avgpool,1245,Items of central focus
avgpool,1246,Cars and buildings
avgpool,1247,Items of central focus
avgpool,1248,Buildings and people
avgpool,1249,Top of a building
avgpool,1250,Green grass
avgpool,1251,Furniture
avgpool,1252,Buildings
avgpool,1253,Flowers
avgpool,1254,Trees and people
avgpool,1255,Poles
avgpool,1256,Poles and legs
avgpool,1257,Mountains and valleys
avgpool,1258,Diagonal lines
avgpool,1259,Regions with straight features
avgpool,1260,Green and brown colored objects
avgpool,1261,Green grass
avgpool,1262,Heads of peoples
avgpool,1263,Black and white colored objects
avgpool,1264,Sports fields
avgpool,1265,Food
avgpool,1266,People
avgpool,1267,Windows
avgpool,1268,Green and brown colored objects
avgpool,1269,Areas with straight features
avgpool,1270,Nature
avgpool,1271,Green grass
avgpool,1272,White colored object with black border
avgpool,1273,Diagonal lines
avgpool,1274,Diagonal lines
avgpool,1275,Nature
avgpool,1276,Wooden furniture
avgpool,1277,Grass and flowers
avgpool,1278,Trees
avgpool,1279,Windows
avgpool,1280,Landscapes
avgpool,1281,Lights
avgpool,1282,Red colored object with text
avgpool,1283,Lights
avgpool,1284,Buildings
avgpool,1285,Poles and legs
avgpool,1286,Nature
avgpool,1287,"Water, sky, people"
avgpool,1288,Furniture
avgpool,1289,Furniture
avgpool,1290,People
avgpool,1291,Grass
avgpool,1292,People
avgpool,1293,Food
avgpool,1294,Windows
avgpool,1295,Items of central focus
avgpool,1296,Nature
avgpool,1297,Waterfalls
avgpool,1298,Shelves
avgpool,1299,The ground
avgpool,1300,Plants
avgpool,1301,Landscapes
avgpool,1302,"Building, people"
avgpool,1303,Windows
avgpool,1304,Towers
avgpool,1305,Landscapes
avgpool,1306,Buildings
avgpool,1307,Cars
avgpool,1308,Furniture
avgpool,1309,Diagonal lines
avgpool,1310,Signs
avgpool,1311,Green grass
avgpool,1312,Plants
avgpool,1313,Sports stadiums
avgpool,1314,Buildings
avgpool,1315,Windows
avgpool,1316,Sunsets
avgpool,1317,Vertical lines
avgpool,1318,Areas around a central focus
avgpool,1319,Flowers and flowers
avgpool,1320,Colorful items
avgpool,1321,Landscapes
avgpool,1322,Athletes
avgpool,1323,"Building, sky"
avgpool,1324,Signs
avgpool,1325,Waterfalls
avgpool,1326,Blue objects
avgpool,1327,Food
avgpool,1328,Furniture
avgpool,1329,Water
avgpool,1330,Produce and flowers
avgpool,1331,Nature
avgpool,1332,Buildings
avgpool,1333,Views of the mountaintop
avgpool,1334,Pools
avgpool,1335,"The sky, trees, building"
avgpool,1336,People
avgpool,1337,"Water, grass, people"
avgpool,1338,Landscapes
avgpool,1339,Heads of peoples
avgpool,1340,People
avgpool,1341,Black and white colored objects
avgpool,1342,Furniture
avgpool,1343,Buildings
avgpool,1344,Lights
avgpool,1345,Trees
avgpool,1346,Stairs
avgpool,1347,Diagonal lines
avgpool,1348,Nature
avgpool,1349,Top of a building
avgpool,1350,Top of a building
avgpool,1351,Trees
avgpool,1352,Poles
avgpool,1353,People
avgpool,1354,Pools
avgpool,1355,Archways
avgpool,1356,Black and white colored objects
avgpool,1357,Plants
avgpool,1358,Windows
avgpool,1359,Landscapes
avgpool,1360,A windmill farm
avgpool,1361,Plants
avgpool,1362,Legs
avgpool,1363,Nature
avgpool,1364,Windows
avgpool,1365,Windows
avgpool,1366,Athletes
avgpool,1367,People
avgpool,1368,Nature
avgpool,1369,People
avgpool,1370,Mountains and valleys
avgpool,1371,Plants
avgpool,1372,Windows
avgpool,1373,Bookcases
avgpool,1374,Circular objects
avgpool,1375,People
avgpool,1376,Top of a building
avgpool,1377,Plants
avgpool,1378,Diagonal lines
avgpool,1379,Structures and landscapes
avgpool,1380,"Water, people"
avgpool,1381,Trees
avgpool,1382,Heads
avgpool,1383,Nature
avgpool,1384,Items of central focus
avgpool,1385,Windows
avgpool,1386,Vertical lines
avgpool,1387,Buildings
avgpool,1388,People
avgpool,1389,Green grass
avgpool,1390,Landscapes
avgpool,1391,Mountains and valleys
avgpool,1392,Regions with straight features
avgpool,1393,Items of central focus
avgpool,1394,Walls
avgpool,1395,Grass
avgpool,1396,Food
avgpool,1397,Buildings
avgpool,1398,Head of people
avgpool,1399,Top of a building
avgpool,1400,Trees
avgpool,1401,"Building, people"
avgpool,1402,"Water, trees, people"
avgpool,1403,Buildings
avgpool,1404,Windows
avgpool,1405,Windows
avgpool,1406,Plants
avgpool,1407,Buildings
avgpool,1408,Nature
avgpool,1409,Buildings
avgpool,1410,Trees
avgpool,1411,Horizontal lines
avgpool,1412,Walls
avgpool,1413,Green grass
avgpool,1414,Blue and purple objects
avgpool,1415,Buildings
avgpool,1416,People
avgpool,1417,Walls and floors
avgpool,1418,Landscapes
avgpool,1419,People
avgpool,1420,"Water, sky, building"
avgpool,1421,Green and brown colored objects
avgpool,1422,Buildings
avgpool,1423,Walkways
avgpool,1424,People
avgpool,1425,Nature
avgpool,1426,Nature
avgpool,1427,Lights
avgpool,1428,Green and brown colored objects
avgpool,1429,Poles and legs
avgpool,1430,Windows
avgpool,1431,Colorful items
avgpool,1432,Trees
avgpool,1433,Poles
avgpool,1434,Diagonal lines
avgpool,1435,Columns
avgpool,1436,Items of central focus
avgpool,1437,Top of a building
avgpool,1438,People
avgpool,1439,Top of a building
avgpool,1440,White colored object with black border
avgpool,1441,Flowers and flowers
avgpool,1442,Head of people
avgpool,1443,Heads of peoples
avgpool,1444,People
avgpool,1445,Landscapes
avgpool,1446,Green grass
avgpool,1447,Lights
avgpool,1448,Flowers and flowers
avgpool,1449,Arches
avgpool,1450,Peoples legs
avgpool,1451,Black and white colored objects
avgpool,1452,People
avgpool,1453,People
avgpool,1454,Pink colored objects
avgpool,1455,Items of central focus
avgpool,1456,Buildings
avgpool,1457,Diagonal lines
avgpool,1458,Circular objects
avgpool,1459,Colorful items
avgpool,1460,Red and white colored objects
avgpool,1461,Trees
avgpool,1462,Nature
avgpool,1463,Head of people
avgpool,1464,Top of a building
avgpool,1465,Items of central focus
avgpool,1466,Lights
avgpool,1467,Nature
avgpool,1468,Windows
avgpool,1469,Water
avgpool,1470,Walls
avgpool,1471,Green grass
avgpool,1472,Doors and windows
avgpool,1473,Landscapes
avgpool,1474,Outdoor landscapes
avgpool,1475,Green grass
avgpool,1476,Windows
avgpool,1477,Poles and legs
avgpool,1478,Buildings and plants
avgpool,1479,Items of central focus
avgpool,1480,People
avgpool,1481,Windows
avgpool,1482,Doors and windows
avgpool,1483,Poles and legs
avgpool,1484,Top of a building
avgpool,1485,Green and brown colored objects
avgpool,1486,Buildings
avgpool,1487,Diagonal lines
avgpool,1488,Windows
avgpool,1489,Buildings
avgpool,1490,Arches
avgpool,1491,Plants
avgpool,1492,Plants
avgpool,1493,Top of a building
avgpool,1494,The sky and water
avgpool,1495,People
avgpool,1496,Plants
avgpool,1497,"Flowers, grass and butterflies"
avgpool,1498,Red colored object with text
avgpool,1499,The ground
avgpool,1500,Poles
avgpool,1501,Lights
avgpool,1502,Green and brown colored objects
avgpool,1503,Windows
avgpool,1504,Black and white colored objects
avgpool,1505,Circular objects
avgpool,1506,Nature
avgpool,1507,"Building, sky"
avgpool,1508,Landscapes
avgpool,1509,People
avgpool,1510,Regions with straight features
avgpool,1511,Grass and trees
avgpool,1512,Diagonal lines
avgpool,1513,Top of a building
avgpool,1514,Food
avgpool,1515,Green and brown colored objects
avgpool,1516,Top of a building
avgpool,1517,Circular objects
avgpool,1518,Buildings
avgpool,1519,Buses
avgpool,1520,Vehicles
avgpool,1521,Shelving
avgpool,1522,Furniture
avgpool,1523,Buildings
avgpool,1524,Heads of peoples
avgpool,1525,Food
avgpool,1526,"Building, windows"
avgpool,1527,The ground
avgpool,1528,Doors and windows
avgpool,1529,Food
avgpool,1530,Windows
avgpool,1531,Signs
avgpool,1532,Green grass
avgpool,1533,Walls and floors
avgpool,1534,Top of a building
avgpool,1535,Sign boards with text in it
avgpool,1536,Windows
avgpool,1537,Green and brown colored objects
avgpool,1538,Green grass
avgpool,1539,Poles
avgpool,1540,Buildings
avgpool,1541,Water
avgpool,1542,People
avgpool,1543,Poles
avgpool,1544,Plants
avgpool,1545,"Door, door"
avgpool,1546,Trees
avgpool,1547,People playing sports
avgpool,1548,Trees
avgpool,1549,Sports fields
avgpool,1550,Windows
avgpool,1551,People
avgpool,1552,Plants
avgpool,1553,Food
avgpool,1554,White colored object with black border
avgpool,1555,Plants
avgpool,1556,Shelves
avgpool,1557,Windows
avgpool,1558,Diagonal lines
avgpool,1559,Landscapes
avgpool,1560,The sky and ground
avgpool,1561,Structures and landscapes
avgpool,1562,Green grass
avgpool,1563,Trees
avgpool,1564,Top of a building
avgpool,1565,Poles and legs
avgpool,1566,Nature
avgpool,1567,Areas around items of central focus
avgpool,1568,Grass and trees
avgpool,1569,Cars and buildings
avgpool,1570,Poles
avgpool,1571,"Sky, trees, building"
avgpool,1572,Green grass
avgpool,1573,Windows
avgpool,1574,Walls
avgpool,1575,Green grass
avgpool,1576,Stair cases
avgpool,1577,Top of a building
avgpool,1578,Diagonal lines
avgpool,1579,Green grass
avgpool,1580,People
avgpool,1581,Head of people
avgpool,1582,Athletes
avgpool,1583,Views of the mountaintop
avgpool,1584,People
avgpool,1585,Green grass
avgpool,1586,Waterfalls
avgpool,1587,Top of a building
avgpool,1588,Diagonal lines
avgpool,1589,Top of a building
avgpool,1590,Nature
avgpool,1591,Vertical lines
avgpool,1592,People
avgpool,1593,Buildings
avgpool,1594,Windows
avgpool,1595,Windows
avgpool,1596,Poles
avgpool,1597,Poles
avgpool,1598,"Building, people"
avgpool,1599,Cars and planes
avgpool,1600,Athletes
avgpool,1601,Water
avgpool,1602,Black and white colored objects
avgpool,1603,People
avgpool,1604,Vertical lines
avgpool,1605,Athletes
avgpool,1606,Windows
avgpool,1607,Top of a building
avgpool,1608,Top of a building
avgpool,1609,Windows
avgpool,1610,Green and brown colored objects
avgpool,1611,Poles
avgpool,1612,People
avgpool,1613,Walls
avgpool,1614,Water
avgpool,1615,Windows
avgpool,1616,Planes and planes
avgpool,1617,People
avgpool,1618,Items of central focus
avgpool,1619,Waterfalls
avgpool,1620,Green grass
avgpool,1621,Vertical lines
avgpool,1622,Diagonal lines
avgpool,1623,Bright yellow colored objects
avgpool,1624,Windows
avgpool,1625,Trees
avgpool,1626,Plants
avgpool,1627,Green grass
avgpool,1628,Windows
avgpool,1629,Sports stadiums
avgpool,1630,Kids playing in a field
avgpool,1631,Poles and legs
avgpool,1632,Green and brown colored objects
avgpool,1633,Plants
avgpool,1634,Columns
avgpool,1635,Lights
avgpool,1636,Top of a building
avgpool,1637,Buildings
avgpool,1638,Green grass
avgpool,1639,Objects with stripes in it
avgpool,1640,Black and white colored objects
avgpool,1641,Buildings
avgpool,1642,Faces of human beings
avgpool,1643,Doors and windows
avgpool,1644,Windows
avgpool,1645,Pizza and trees
avgpool,1646,Black and white colored objects
avgpool,1647,Top of a building
avgpool,1648,Flowers and flowers
avgpool,1649,Trees
avgpool,1650,Buildings
avgpool,1651,Water
avgpool,1652,People
avgpool,1653,Plants
avgpool,1654,Nature
avgpool,1655,Legs
avgpool,1656,The ground
avgpool,1657,Green grass
avgpool,1658,Items of central focus
avgpool,1659,Colorful items
avgpool,1660,Black and white colored objects
avgpool,1661,Buildings
avgpool,1662,People
avgpool,1663,Top of a building
avgpool,1664,Walls
avgpool,1665,Head of people
avgpool,1666,"Food, people, clam"
avgpool,1667,Nature
avgpool,1668,Top of a building
avgpool,1669,Plants
avgpool,1670,Buildings
avgpool,1671,Diagonal lines
avgpool,1672,Head of people
avgpool,1673,Buildings
avgpool,1674,Landscapes
avgpool,1675,People
avgpool,1676,"Water, trees, building"
avgpool,1677,Plants
avgpool,1678,People
avgpool,1679,Items of central focus
avgpool,1680,Nature
avgpool,1681,Poles
avgpool,1682,Flowers and flowers
avgpool,1683,Grass and trees
avgpool,1684,Items of central focus
avgpool,1685,Lights
avgpool,1686,Head of people
avgpool,1687,Windmills
avgpool,1688,Landscapes
avgpool,1689,"Building, people"
avgpool,1690,Nature
avgpool,1691,Grass and water
avgpool,1692,Black and white colored objects
avgpool,1693,Landscapes
avgpool,1694,Green grass
avgpool,1695,Windows
avgpool,1696,Items of central focus
avgpool,1697,Top of a building
avgpool,1698,Sports fields
avgpool,1699,Poles and legs
avgpool,1700,Trees
avgpool,1701,Trees
avgpool,1702,Top of a building
avgpool,1703,Buildings
avgpool,1704,Windows
avgpool,1705,Diagonal lines
avgpool,1706,Head of people
avgpool,1707,Landscapes
avgpool,1708,Buildings
avgpool,1709,People
avgpool,1710,Trees
avgpool,1711,Buildings
avgpool,1712,Stairs
avgpool,1713,Green grass
avgpool,1714,Items of central focus
avgpool,1715,Corners of different places
avgpool,1716,People
avgpool,1717,Trees and people
avgpool,1718,Walls
avgpool,1719,Top of a building
avgpool,1720,Flowers and flowers
avgpool,1721,Sports stadiums
avgpool,1722,Poles
avgpool,1723,Walls
avgpool,1724,Trees
avgpool,1725,Items of central focus
avgpool,1726,Pink colored objects
avgpool,1727,Food
avgpool,1728,Buildings
avgpool,1729,Doors and windows
avgpool,1730,Pools
avgpool,1731,Windows
avgpool,1732,Arches
avgpool,1733,Grass and water
avgpool,1734,Ice
avgpool,1735,Trees
avgpool,1736,Plants
avgpool,1737,Red colored object with text
avgpool,1738,Bright lights
avgpool,1739,Buildings
avgpool,1740,Walls
avgpool,1741,Black and white colored objects
avgpool,1742,Grass
avgpool,1743,Poles
avgpool,1744,Poles and legs
avgpool,1745,Wheels of an object
avgpool,1746,Outdoor landscapes
avgpool,1747,Pools
avgpool,1748,Nature
avgpool,1749,Items of central focus
avgpool,1750,This are fishes
avgpool,1751,Corners of different places
avgpool,1752,People
avgpool,1753,"Water, sky, people"
avgpool,1754,Buildings
avgpool,1755,Buildings
avgpool,1756,Poles
avgpool,1757,The sky and trees
avgpool,1758,Green grass
avgpool,1759,Furniture
avgpool,1760,Staircases
avgpool,1761,People
avgpool,1762,People
avgpool,1763,Green grass
avgpool,1764,Green grass
avgpool,1765,Red and white colored objects
avgpool,1766,Trees and people
avgpool,1767,The sky
avgpool,1768,People
avgpool,1769,Lights
avgpool,1770,Green and brown colored objects
avgpool,1771,Trees
avgpool,1772,Nature
avgpool,1773,Trees
avgpool,1774,Buses
avgpool,1775,Sign boards with text in it
avgpool,1776,Head of people
avgpool,1777,Buildings
avgpool,1778,Trees
avgpool,1779,Trees
avgpool,1780,Green and brown colored objects
avgpool,1781,Vertical lines
avgpool,1782,People
avgpool,1783,"Flowers, flowers and flowers"
avgpool,1784,Items of central focus
avgpool,1785,Areas of central focus
avgpool,1786,Green grass
avgpool,1787,Signs
avgpool,1788,Windows
avgpool,1789,Old buildings
avgpool,1790,Athletes
avgpool,1791,Poles and legs
avgpool,1792,Lights
avgpool,1793,Trees
avgpool,1794,Lights
avgpool,1795,Buildings
avgpool,1796,"Building, people"
avgpool,1797,Lights
avgpool,1798,Top of a building
avgpool,1799,Items of central focus
avgpool,1800,Nature
avgpool,1801,Buildings
avgpool,1802,Grass
avgpool,1803,Buildings
avgpool,1804,Black and white colored objects
avgpool,1805,Corners of different places
avgpool,1806,People
avgpool,1807,Trees and flowers
avgpool,1808,Red and white colored objects
avgpool,1809,Pools
avgpool,1810,Black and white colored objects
avgpool,1811,Poles
avgpool,1812,Poles
avgpool,1813,Windows
avgpool,1814,"Building, windows"
avgpool,1815,Walls
avgpool,1816,Windows
avgpool,1817,Buildings
avgpool,1818,Windows
avgpool,1819,Bright yellow colored objects
avgpool,1820,People
avgpool,1821,Arches
avgpool,1822,White colored object with black border
avgpool,1823,Grass and flowers
avgpool,1824,Poles and legs
avgpool,1825,Plants and flowers
avgpool,1826,Buildings
avgpool,1827,Green grass
avgpool,1828,Green grass
avgpool,1829,Landscapes
avgpool,1830,Bright yellow colored objects
avgpool,1831,Buildings
avgpool,1832,Black and white colored objects
avgpool,1833,Nature
avgpool,1834,Head of people
avgpool,1835,Vertical lines
avgpool,1836,Plants
avgpool,1837,Bookcases
avgpool,1838,Sports stadiums
avgpool,1839,Windows
avgpool,1840,Lights
avgpool,1841,Buildings
avgpool,1842,Buildings
avgpool,1843,Buildings
avgpool,1844,Windows
avgpool,1845,Furniture
avgpool,1846,Windows
avgpool,1847,Buildings and people
avgpool,1848,Walls
avgpool,1849,People
avgpool,1850,Items of central focus
avgpool,1851,Buildings
avgpool,1852,Cars and planes
avgpool,1853,White colored object with black border
avgpool,1854,People
avgpool,1855,Bright lights
avgpool,1856,"Water, trees, people"
avgpool,1857,Head of people
avgpool,1858,Grass and fields
avgpool,1859,Diagonal lines
avgpool,1860,Baseball players
avgpool,1861,Buildings
avgpool,1862,Trees
avgpool,1863,Head of people
avgpool,1864,Circular objects
avgpool,1865,Sunsets
avgpool,1866,Hockey players
avgpool,1867,Green and brown colored objects
avgpool,1868,Windows
avgpool,1869,Green grass
avgpool,1870,Pink colored objects
avgpool,1871,Green grass
avgpool,1872,White colored object with black border
avgpool,1873,"Building, sky"
avgpool,1874,People
avgpool,1875,Plants
avgpool,1876,Windows
avgpool,1877,Nature
avgpool,1878,Green and brown colored objects
avgpool,1879,Lights
avgpool,1880,The ground
avgpool,1881,Windows
avgpool,1882,Trees
avgpool,1883,Lights and people
avgpool,1884,Trees
avgpool,1885,Plants
avgpool,1886,The ground
avgpool,1887,People
avgpool,1888,Green and brown colored objects
avgpool,1889,Water
avgpool,1890,Circular objects
avgpool,1891,Regions with straight features
avgpool,1892,Buildings
avgpool,1893,Corners of different places
avgpool,1894,Diagonal lines
avgpool,1895,Nature
avgpool,1896,Top of a building
avgpool,1897,Green and brown colored objects
avgpool,1898,Windows
avgpool,1899,Food
avgpool,1900,Furniture
avgpool,1901,Cars and buildings
avgpool,1902,Plants
avgpool,1903,Poles and legs
avgpool,1904,Windows
avgpool,1905,Windows
avgpool,1906,Lights
avgpool,1907,Diagonal lines
avgpool,1908,Windows
avgpool,1909,Old buildings
avgpool,1910,Ice
avgpool,1911,Lights
avgpool,1912,Mountains and valleys
avgpool,1913,Green and brown colored objects
avgpool,1914,Red colored object with text
avgpool,1915,Areas with straight features
avgpool,1916,Mountains and valleys
avgpool,1917,Windows
avgpool,1918,Cars and buildings
avgpool,1919,Items of central focus
avgpool,1920,People
avgpool,1921,Grass and water
avgpool,1922,Black and white colored objects
avgpool,1923,Doors and windows
avgpool,1924,"People, nature"
avgpool,1925,Trees
avgpool,1926,Legs
avgpool,1927,Tables and chairs
avgpool,1928,Buildings
avgpool,1929,Diagonal lines
avgpool,1930,Food
avgpool,1931,Windows
avgpool,1932,Walls
avgpool,1933,Green grass
avgpool,1934,Trees
avgpool,1935,Regions with straight features
avgpool,1936,Yellow and blue colored objects
avgpool,1937,Plants
avgpool,1938,Lights
avgpool,1939,Views of the mountaintop
avgpool,1940,Poles
avgpool,1941,Poles
avgpool,1942,Grass and trees
avgpool,1943,Nature
avgpool,1944,Blue colored objects
avgpool,1945,People
avgpool,1946,Green and brown colored objects
avgpool,1947,Landscapes
avgpool,1948,Green grass
avgpool,1949,Black and white colored objects
avgpool,1950,Grass and trees
avgpool,1951,Head of people
avgpool,1952,Items of central focus
avgpool,1953,Green grass
avgpool,1954,Red colored object with text
avgpool,1955,Windows
avgpool,1956,Buildings
avgpool,1957,Buildings
avgpool,1958,Green and brown colored objects
avgpool,1959,Trees
avgpool,1960,Colorful items
avgpool,1961,Heads of peoples
avgpool,1962,Lights
avgpool,1963,Trees and people
avgpool,1964,Buildings
avgpool,1965,Plants
avgpool,1966,Diagonal lines
avgpool,1967,Doors and windows
avgpool,1968,Circular items
avgpool,1969,The ground
avgpool,1970,Green and brown colored objects
avgpool,1971,Lights
avgpool,1972,Lights
avgpool,1973,Green and brown colored objects
avgpool,1974,Food
avgpool,1975,The ground
avgpool,1976,Buildings
avgpool,1977,Buildings
avgpool,1978,Green and brown colored objects
avgpool,1979,Black and white colored objects
avgpool,1980,Grass and trees
avgpool,1981,Plants
avgpool,1982,Water
avgpool,1983,Sign boards with text in it
avgpool,1984,Poles and legs
avgpool,1985,Food
avgpool,1986,Cars and planes
avgpool,1987,Plants
avgpool,1988,Top of a building
avgpool,1989,Green and brown colored objects
avgpool,1990,Items of central focus
avgpool,1991,Buildings
avgpool,1992,Poles
avgpool,1993,Nature
avgpool,1994,Top of a building
avgpool,1995,Top of a building
avgpool,1996,Poles
avgpool,1997,Buildings
avgpool,1998,Top of a building
avgpool,1999,Green and brown colored objects
avgpool,2000,Poles
avgpool,2001,Nature
avgpool,2002,Circular objects
avgpool,2003,Red and white colored objects
avgpool,2004,Green and brown colored objects
avgpool,2005,Green grass
avgpool,2006,Plants
avgpool,2007,Windows
avgpool,2008,People
avgpool,2009,Poles
avgpool,2010,Items of central focus
avgpool,2011,Furniture
avgpool,2012,Lights
avgpool,2013,White colored object with black border
avgpool,2014,Skylines
avgpool,2015,Windows
avgpool,2016,Buildings
avgpool,2017,Green grass
avgpool,2018,"Building, sky"
avgpool,2019,Circular objects
avgpool,2020,Plants
avgpool,2021,Colorful items
avgpool,2022,Trees
avgpool,2023,Green grass
avgpool,2024,Food
avgpool,2025,Green and brown colored objects
avgpool,2026,Sports stadiums
avgpool,2027,Poles and legs
avgpool,2028,Windows
avgpool,2029,Windows
avgpool,2030,Green grass
avgpool,2031,Food
avgpool,2032,People
avgpool,2033,Poles
avgpool,2034,Green grass
avgpool,2035,Trees
avgpool,2036,Nature
avgpool,2037,Bookcases
avgpool,2038,Structures and landscapes
avgpool,2039,Nature
avgpool,2040,Items of central focus
avgpool,2041,Furniture
avgpool,2042,Green grass
avgpool,2043,Crowds
avgpool,2044,Athletes
avgpool,2045,Windows
avgpool,2046,Vertical lines
avgpool,2047,Landscapes
