layer,unit,description,similarity
encoder.ln,567,mixing bowl,0.14294434
encoder.ln,568,"Lhasa, Lhasa apso",0.07571411
encoder.ln,569,miniature pinscher,0.08364868
encoder.ln,570,bakery,0.10614014
encoder.ln,571,"bagel, beigel",0.08062744
encoder.ln,572,nap,0.059417725
encoder.ln,573,"tobacco shop, tobacconist shop, tobacconist",0.08340454
encoder.ln,574,gyromitra,0.080963135
encoder.ln,575,bureau,0.07791138
encoder.ln,576,umbrella,0.32983398
encoder.ln,577,"hot pot, hotpot",0.0680542
encoder.ln,578,faucet,0.06832886
encoder.ln,579,safety pin,0.33807373
encoder.ln,580,EntleBucher,0.11355591
encoder.ln,581,"Newfoundland, Newfoundland dog",0.096466064
encoder.ln,582,Kerry blue terrier,0.44415283
encoder.ln,583,microphone,0.07022095
encoder.ln,584,spices,0.120391846
encoder.ln,585,standard poodle,0.11343384
encoder.ln,586,handles,0.11935425
encoder.ln,587,"crib, cot",0.08041382
encoder.ln,588,"hot pot, hotpot",0.11325073
encoder.ln,589,tractor,0.06619263
encoder.ln,590,"sea cucumber, holothurian",0.15856934
encoder.ln,591,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.11312866
encoder.ln,592,bakery,0.106170654
encoder.ln,593,bottle,0.06588745
encoder.ln,594,"letter opener, paper knife, paperknife",0.15487671
encoder.ln,595,croquet ball,0.076049805
encoder.ln,596,ambulance,0.113983154
encoder.ln,597,"bucket, pail",0.0713501
encoder.ln,598,wire-haired fox terrier,0.1402893
encoder.ln,599,"horizontal bar, high bar",0.08883667
encoder.ln,600,"bow tie, bow-tie, bowtie",0.1638794
encoder.ln,601,parking meter,0.10195923
encoder.ln,602,reading,0.08279419
encoder.ln,603,shoppe,0.08480835
encoder.ln,604,cartridges,0.06500244
encoder.ln,605,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.08666992
encoder.ln,606,Tibetan mastiff,0.38415527
encoder.ln,607,musicians,0.09353638
encoder.ln,608,"Maltese dog, Maltese terrier, Maltese",0.16619873
encoder.ln,609,airsoft,0.09490967
encoder.ln,610,"Shetland sheepdog, Shetland sheep dog, Shetland",0.18878174
encoder.ln,611,wooden spoon,0.074523926
encoder.ln,612,"loupe, jeweler's loupe",0.08477783
encoder.ln,613,"patio, terrace",0.081848145
encoder.ln,614,menu,0.06863403
encoder.ln,615,petrol,0.07928467
encoder.ln,616,"bannister, banister, balustrade, balusters, handrail",0.10998535
encoder.ln,617,folding chair,0.11260986
encoder.ln,618,crutch,0.13775635
encoder.ln,619,"carpenter's kit, tool kit",0.07437134
encoder.ln,620,cellar,0.09753418
encoder.ln,621,notebooks,0.0975647
encoder.ln,622,belt,0.07485962
encoder.ln,623,crochet,0.07254028
encoder.ln,624,"albatross, mollymawk",0.14926147
encoder.ln,625,"Norwegian elkhound, elkhound",0.08218384
encoder.ln,626,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.13146973
encoder.ln,627,tights,0.08282471
encoder.ln,628,Blenheim spaniel,0.15707397
encoder.ln,629,"wallet, billfold, notecase, pocketbook",0.1423645
encoder.ln,630,"hand-held computer, hand-held microcomputer",0.11294556
encoder.ln,631,Band Aid,0.088378906
encoder.ln,632,marketplace,0.09094238
encoder.ln,633,basenji,0.15563965
encoder.ln,634,"wool, woolen, woollen",0.06289673
encoder.ln,635,Chesapeake Bay retriever,0.11218262
encoder.ln,636,"Norwegian elkhound, elkhound",0.12738037
encoder.ln,637,percussion,0.1689148
encoder.ln,638,car mirror,0.072021484
encoder.ln,639,minivan,0.08666992
encoder.ln,640,"patio, terrace",0.08383179
encoder.ln,641,skis,0.10235596
encoder.ln,642,"chocolate sauce, chocolate syrup",0.07382202
encoder.ln,643,vase,0.11062622
encoder.ln,644,poles,0.06362915
encoder.ln,645,soft-coated wheaten terrier,0.14730835
encoder.ln,646,"silky terrier, Sydney silky",0.11679077
encoder.ln,647,immunization,0.09320068
encoder.ln,648,laserjet,0.09854126
encoder.ln,649,"red wolf, maned wolf, Canis rufus, Canis niger",0.099975586
encoder.ln,650,military uniform,0.07098389
encoder.ln,651,chimney,0.053253174
encoder.ln,652,soap dispenser,0.08999634
encoder.ln,653,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",0.06109619
encoder.ln,654,plastic bag,0.2569275
encoder.ln,655,"diaper, nappy, napkin",0.0927124
encoder.ln,656,fishermen,0.07861328
encoder.ln,657,afghanistan,0.06262207
encoder.ln,658,rugby ball,0.056427002
encoder.ln,659,hair spray,0.075286865
encoder.ln,660,"corkscrew, bottle screw",0.08642578
encoder.ln,661,"black-footed ferret, ferret, Mustela nigripes",0.07406616
encoder.ln,662,"mouse, computer mouse",0.1144104
encoder.ln,663,Leonberg,0.22659302
encoder.ln,664,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.16537476
encoder.ln,665,"pencil box, pencil case",0.0904541
encoder.ln,666,"pencil box, pencil case",0.24136353
encoder.ln,667,bookmarks,0.06314087
encoder.ln,668,"rock python, rock snake, Python sebae",0.0703125
encoder.ln,669,implements,0.08972168
encoder.ln,670,auditorium,0.13565063
encoder.ln,671,"pencil box, pencil case",0.11352539
encoder.ln,672,glassware,0.07696533
encoder.ln,673,balloon,0.21331787
encoder.ln,674,shed,0.08831787
encoder.ln,675,Australian terrier,0.1543274
encoder.ln,676,"Siamese cat, Siamese",0.18136597
encoder.ln,677,"Ibizan hound, Ibizan Podenco",0.08023071
encoder.ln,678,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.10702515
encoder.ln,679,Blenheim spaniel,0.10757446
encoder.ln,680,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.0932312
encoder.ln,681,habitat,0.07284546
encoder.ln,682,"bicycle-built-for-two, tandem bicycle, tandem",0.09414673
encoder.ln,683,"Tibetan terrier, chrysanthemum dog",0.11819458
encoder.ln,684,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.13659668
encoder.ln,685,"wallet, billfold, notecase, pocketbook",0.13424683
encoder.ln,686,door,0.068359375
encoder.ln,687,restaurants,0.10638428
encoder.ln,688,"punching bag, punch bag, punching ball, punchball",0.07366943
encoder.ln,689,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.12637329
encoder.ln,690,"hand-held computer, hand-held microcomputer",0.08013916
encoder.ln,691,"bicycle-built-for-two, tandem bicycle, tandem",0.07180786
encoder.ln,692,"lumbermill, sawmill",0.12545776
encoder.ln,693,"Ibizan hound, Ibizan Podenco",0.18951416
encoder.ln,694,"silky terrier, Sydney silky",0.13879395
encoder.ln,695,"wool, woolen, woollen",0.12124634
encoder.ln,696,pesticides,0.059631348
encoder.ln,697,weights,0.08526611
encoder.ln,698,parking meter,0.079437256
encoder.ln,699,"flagpole, flagstaff",0.0897522
encoder.ln,700,"axolotl, mud puppy, Ambystoma mexicanum",0.8179016
encoder.ln,701,sarong,0.11691284
encoder.ln,702,prescott,0.07531738
encoder.ln,703,market,0.15661621
encoder.ln,704,pendants,0.08493042
encoder.ln,705,potter's wheel,0.08325195
encoder.ln,706,equipment,0.08291626
encoder.ln,707,soft-coated wheaten terrier,0.12286377
encoder.ln,708,Kerry blue terrier,0.09802246
encoder.ln,709,"cairn, cairn terrier",0.08279419
encoder.ln,710,"flagpole, flagstaff",0.080718994
encoder.ln,711,miniature pinscher,0.07122803
encoder.ln,712,surveyor,0.128479
encoder.ln,713,musicians,0.07437134
encoder.ln,714,transporter,0.05633545
encoder.ln,715,pocketpc,0.09390259
encoder.ln,716,benches,0.07052612
encoder.ln,717,dishes,0.10040283
encoder.ln,718,"quilt, comforter, comfort, puff",0.1899414
encoder.ln,719,restaurant,0.12149048
encoder.ln,720,bookcase,0.074523926
encoder.ln,721,recipes,0.07455444
encoder.ln,722,cooking,0.0920105
encoder.ln,723,"chiton, coat-of-mail shell, sea cradle, polyplacophore",0.09536743
encoder.ln,724,rain barrel,0.13156128
encoder.ln,725,squirrel,0.073028564
encoder.ln,726,habitat,0.09817505
encoder.ln,727,kitchens,0.09295654
encoder.ln,728,cookbooks,0.09088135
encoder.ln,729,hatchet,0.107421875
encoder.ln,730,"lumbermill, sawmill",0.075653076
encoder.ln,731,"bookshop, bookstore, bookstall",0.09567261
encoder.ln,732,wooden spoon,0.10076904
encoder.ln,733,"seat belt, seatbelt",0.10394287
encoder.ln,734,"pencil box, pencil case",0.092163086
encoder.ln,735,"capuchin, ringtail, Cebus capucinus",0.15670776
encoder.ln,736,table lamp,0.106048584
encoder.ln,737,"wardrobe, closet, press",0.057922363
encoder.ln,738,"chime, bell, gong",0.11975098
encoder.ln,739,Crock Pot,0.053985596
encoder.ln,740,wooden spoon,0.101379395
encoder.ln,741,label,0.07998657
encoder.ln,742,"Indian elephant, Elephas maximus",0.29260254
encoder.ln,743,radiator,0.08154297
encoder.ln,744,Australian terrier,0.12695312
encoder.ln,745,"plunger, plumber's helper",0.06088257
encoder.ln,746,hatchet,0.17779541
encoder.ln,747,cylinders,0.0942688
encoder.ln,748,camcorder,0.07211304
encoder.ln,749,statutes,0.09030151
encoder.ln,750,"flute, transverse flute",0.07473755
encoder.ln,751,"punching bag, punch bag, punching ball, punchball",0.15167236
encoder.ln,752,"African crocodile, Nile crocodile, Crocodylus niloticus",0.07662964
encoder.ln,753,hair slide,0.0887146
encoder.ln,754,librarian,0.08102417
encoder.ln,755,"German shepherd, German shepherd dog, German police dog, alsatian",0.07815552
encoder.ln,756,Chesapeake Bay retriever,0.13195801
encoder.ln,757,English setter,0.16436768
encoder.ln,758,"cairn, cairn terrier",0.08569336
encoder.ln,759,"unicycle, monocycle",0.06991577
encoder.ln,760,"timber wolf, grey wolf, gray wolf, Canis lupus",0.26065063
encoder.ln,761,Italian greyhound,0.09423828
encoder.ln,762,"Staffordshire bullterrier, Staffordshire bull terrier",0.10787964
encoder.ln,763,hazard,0.042938232
encoder.ln,764,"Irish setter, red setter",0.23657227
encoder.ln,765,"worm fence, snake fence, snake-rail fence, Virginia fence",0.10498047
encoder.ln,766,vase,0.1446228
encoder.ln,767,visitation,0.10241699
