layer,unit,description,similarity
fc,589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.691864
fc,590,"hand-held computer, hand-held microcomputer",0.85110474
fc,591,"dishrag, dishcloth",0.5192871
fc,592,"hard disc, hard disk, fixed disk",0.7545471
fc,593,"harmonica, mouth organ, harp, mouth harp",0.62664795
fc,594,harp,0.59768677
fc,595,tractor,0.7718811
fc,596,hatchet,0.50582886
fc,597,holster,0.5925293
fc,598,"home theater, home theatre",0.77249146
fc,599,honeycomb,0.68066406
fc,600,chain,0.4204712
fc,601,overskirt,0.6621094
fc,602,"parallel bars, bars",0.8133545
fc,603,"horse cart, horse-cart",0.74035645
fc,604,hourglass,0.5576172
fc,605,ipods,0.67529297
fc,606,ironing,0.50283813
fc,607,jack-o'-lantern,0.76623535
fc,608,jeans,0.44024658
fc,609,"jeep, landrover",0.6642151
fc,610,shirts,0.40582275
fc,611,jigsaw puzzle,0.65011597
fc,612,"jinrikisha, ricksha, rickshaw",0.7699585
fc,613,joystick,0.55093384
fc,614,kimono,0.6524048
fc,615,knee pad,0.6706238
fc,616,rope,0.4915161
fc,617,"lab coat, laboratory coat",0.48007202
fc,618,ladle,0.5085449
fc,619,table lamp,0.86450195
fc,620,"notebook, notebook computer",0.67459106
fc,621,"lawn mower, mower",0.6495056
fc,622,"lens cap, lens cover",0.9742737
fc,623,"letter opener, paper knife, paperknife",0.65423584
fc,624,library,0.69747925
fc,625,lifeboat,0.7939453
fc,626,lighter,0.44192505
fc,627,"limousine, limo",0.77124023
fc,628,cruises,0.5303955
fc,629,"lipstick, lip rouge",0.52163696
fc,630,"clog, geta, patten, sabot",0.49728394
fc,631,lotion,0.51605225
fc,632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.64868164
fc,633,"loupe, jeweler's loupe",0.6850586
fc,634,"lumbermill, sawmill",0.84991455
fc,635,magnetic compass,0.8876648
fc,636,purse,0.5990906
fc,637,"mailbox, letter box",0.6091919
fc,638,swimwear,0.46984863
fc,639,swimwear,0.50439453
fc,640,manhole cover,0.9928589
fc,641,maraca,0.40719604
fc,642,"marimba, xylophone",1.1243591
fc,643,ski mask,0.46035767
fc,644,matchstick,0.5107422
fc,645,maypole,0.87719727
fc,646,"maze, labyrinth",0.82839966
fc,647,measuring cup,1.0003967
fc,648,"medicine chest, medicine cabinet",0.86135864
fc,649,"megalith, megalithic structure",0.82714844
fc,650,microphone,0.5707092
fc,651,"microwave, microwave oven",0.76794434
fc,652,military uniform,0.5079346
fc,653,whiskey jug,0.6105957
fc,654,minibus,0.61834717
fc,655,"miniskirt, mini",0.3761902
fc,656,minivan,0.5440979
fc,657,missiles,0.6097717
fc,658,mitten,0.7330322
fc,659,mixing bowl,0.7793884
fc,660,"mobile home, manufactured home",0.9660034
fc,661,Model T,0.8334656
fc,662,router,0.51104736
fc,663,"church, church building",0.58013916
fc,664,monitors,0.5359192
fc,665,"motor scooter, scooter",0.73339844
fc,666,mixing bowl,0.5345764
fc,667,"academic gown, academic robe, judge's robe",0.71517944
fc,668,mosque,0.8366699
fc,669,mosquito net,1.0959473
fc,670,"motor scooter, scooter",0.74606323
fc,671,"mountain bike, all-terrain bike, off-roader",0.79330444
fc,672,mountain tent,0.7859192
fc,673,"mouse, computer mouse",0.5689697
fc,674,mousetrap,0.48010254
fc,675,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.6540222
fc,676,muzzle,0.43450928
fc,677,fasteners,0.46646118
fc,678,neck brace,0.5482483
fc,679,collier,0.7816162
fc,680,pill bottle,0.34573364
fc,681,"hand-held computer, hand-held microcomputer",0.66348267
fc,682,obelisk,0.7424927
fc,683,"flute, transverse flute",0.7894287
fc,684,"ocarina, sweet potato",0.40222168
fc,685,"odometer, hodometer, mileometer, milometer",0.7138672
fc,686,oil filter,0.89608765
fc,687,"organ, pipe organ",1.1138
fc,688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",1.1325073
fc,689,overskirt,0.6475525
fc,690,oxcart,0.783905
fc,691,"gasmask, respirator, gas helmet",0.6561279
fc,692,packaging,0.33963013
fc,693,canoeing,0.6316223
fc,694,"paddlewheel, paddle wheel",0.9627075
fc,695,padlock,0.6295166
fc,696,brushes,0.61053467
fc,697,"pajama, pyjama, pj's, jammies",0.434906
fc,698,palace,0.4840088
fc,699,"panpipe, pandean pipe, syrinx",0.7630005
fc,700,"toilet tissue, toilet paper, bathroom tissue",0.61138916
fc,701,"parachute, chute",0.864563
fc,702,"parallel bars, bars",0.8532715
fc,703,benches,0.632843
fc,704,parking meter,0.94195557
fc,705,electric locomotive,0.782074
fc,706,"patio, terrace",0.72509766
fc,707,"pay-phone, pay-station",0.8718872
fc,708,pillar,0.58081055
fc,709,"pencil box, pencil case",0.9154663
fc,710,pencil sharpener,0.6289978
fc,711,perfumes,0.64938354
fc,712,Petri dish,0.5504761
fc,713,laserjet,0.85427856
fc,714,"pick, plectrum, plectron",0.84469604
fc,715,pickelhaube,1.0563354
fc,716,"picket fence, paling",0.70214844
fc,717,chevrolet,0.6305542
fc,718,steel arch bridge,0.6352844
fc,719,"piggy bank, penny bank",0.7585449
fc,720,pill bottle,0.5024109
fc,721,cushions,0.72735596
fc,722,ping-pong ball,0.55133057
fc,723,pinwheel,0.5743408
fc,724,"pirate, pirate ship",0.6757202
fc,725,"pitcher, ewer",0.973938
fc,726,"plane, carpenter's plane, woodworking plane",0.6469116
fc,727,planetarium,0.9519348
fc,728,plastic bag,0.51956177
fc,729,plate rack,0.88494873
fc,730,"thresher, thrasher, threshing machine",0.77633667
fc,731,"plunger, plumber's helper",0.47424316
fc,732,"Polaroid camera, Polaroid Land camera",1.1407776
fc,733,totem pole,0.6873779
fc,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.72125244
fc,735,crochet,0.63009644
fc,736,"pool table, billiard table, snooker table",1.091156
fc,737,"pop bottle, soda bottle",0.6135254
fc,738,plants,0.4486084
fc,739,pottery,0.57315063
fc,740,power drill,0.68460083
fc,741,"prayer rug, prayer mat",1.2697754
fc,742,laserjet,0.8650818
fc,743,prisons,0.45877075
fc,744,missiles,0.5985718
fc,745,projectors,0.61660767
fc,746,"puck, hockey puck",0.5058899
fc,747,"punching bag, punch bag, punching ball, punchball",0.6338501
fc,748,purse,0.62338257
fc,749,feather,0.4105835
fc,750,"quilt, comforter, comfort, puff",0.90063477
fc,751,"racer, race car, racing car",0.5248718
fc,752,tennis,0.5574646
fc,753,radiator,0.7341614
fc,754,cassette player,0.5743408
fc,755,"radio telescope, radio reflector",1.0748596
fc,756,rain barrel,0.999176
fc,757,"recreational vehicle, RV, R.V.",0.8838806
fc,758,shimano,0.45932007
fc,759,reflex camera,0.7395935
fc,760,"refrigerator, icebox",0.6723938
fc,761,"remote control, remote",0.5803833
fc,762,restaurant,0.50042725
fc,763,"revolver, six-gun, six-shooter",0.55474854
fc,764,"assault rifle, assault gun",0.5298157
fc,765,"rocking chair, rocker",1.01297
fc,766,rotisserie,0.683136
fc,767,"rubber eraser, rubber, pencil eraser",0.49346924
fc,768,rugby,0.566864
fc,769,"slide rule, slipstick",0.8427429
fc,770,running shoe,0.72387695
fc,771,"washer, automatic washer, washing machine",0.53912354
fc,772,safety pin,0.54629517
fc,773,"saltshaker, salt shaker",0.46069336
fc,774,footwear,0.4859314
fc,775,sarong,0.48968506
fc,776,saxophone,0.67633057
fc,777,"letter opener, paper knife, paperknife",0.6329346
fc,778,barometer,0.6324463
fc,779,school bus,0.8982544
fc,780,schooner,0.68685913
fc,781,scoreboard,0.68811035
fc,782,monitors,0.5227356
fc,783,fasteners,0.6682129
fc,784,"carpenter's kit, tool kit",0.6014404
fc,785,"seat belt, seatbelt",0.4118042
fc,786,sewing machine,0.86920166
fc,787,"breastplate, aegis, egis",0.77767944
fc,788,"shoe shop, shoe-shop, shoe store",0.5505066
fc,789,"china cabinet, china closet",0.47790527
fc,790,shopping basket,0.6114502
fc,791,shopping cart,0.70977783
fc,792,shovel,0.39230347
fc,793,"bathing cap, swimming cap",0.6347351
fc,794,shower curtain,0.85653687
fc,795,skiing,0.6024475
fc,796,ski mask,0.59976196
fc,797,sleeping bag,0.7364197
fc,798,"slide rule, slipstick",1.0815125
fc,799,sliding door,0.5750122
fc,800,slots,0.51416016
fc,801,snorkeling,0.7570801
fc,802,snowmobile,0.9365845
fc,803,"snowplow, snowplough",0.8578186
fc,804,soap dispenser,0.61932373
fc,805,soccer ball,0.5435486
fc,806,socks,0.6452637
fc,807,"solar dish, solar collector, solar furnace",0.9595947
fc,808,sombrero,0.64682007
fc,809,soup bowl,0.5810852
fc,810,typewriter keyboard,0.89404297
fc,811,space heater,0.6534424
fc,812,space shuttle,0.7530823
fc,813,spatula,0.44937134
fc,814,speedboat,0.6690979
fc,815,"barn spider, Araneus cavaticus",1.0158386
fc,816,spindle,0.6001587
fc,817,automotive,0.47644043
fc,818,"electric fan, blower",0.38504028
fc,819,musicians,0.3617859
fc,820,steam locomotive,0.9675598
fc,821,steel arch bridge,0.7909851
fc,822,steel drum,0.81433105
fc,823,stethoscope,0.64553833
fc,824,crochet,0.6343689
fc,825,stone wall,0.75860596
fc,826,digital watch,0.60787964
fc,827,stoves,0.6279602
fc,828,strainer,0.5453491
fc,829,"trolleybus, trolley coach, trackless trolley",0.78796387
fc,830,stretcher,0.32260132
fc,831,"quilt, comforter, comfort, puff",0.53808594
fc,832,"stupa, tope",0.8935852
fc,833,uss,0.5803833
fc,834,"suit, suit of clothes",0.48535156
fc,835,sundial,0.8965759
fc,836,sunglass,0.5277405
fc,837,sunglass,0.528656
fc,838,"sunscreen, sunblock, sun blocker",0.5223694
fc,839,suspension bridge,0.8590088
fc,840,broom,0.4555664
fc,841,sweatshirts,0.4205017
fc,842,"swimming trunks, bathing trunks",0.45669556
fc,843,swings,0.6352539
fc,844,"switch, electric switch, electrical switch",0.48876953
fc,845,syringe,0.6315613
fc,846,table lamp,0.92922974
fc,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.79382324
fc,848,cassette player,0.7849121
fc,849,teapot,0.85250854
fc,850,"teddy, teddy bear",0.5930481
fc,851,televisions,0.54293823
fc,852,tennis ball,0.63238525
fc,853,"thatch, thatched roof",0.9408264
fc,854,"theater curtain, theatre curtain",0.6427307
fc,855,thimble,0.61569214
fc,856,"thresher, thrasher, threshing machine",0.82629395
fc,857,throne,0.61776733
fc,858,tile roof,0.99557495
fc,859,toaster,0.6280823
fc,860,"tobacco shop, tobacconist shop, tobacconist",0.80285645
fc,861,toilet seat,0.58184814
fc,862,torch,0.4892578
fc,863,totem pole,0.8483887
fc,864,"tow truck, tow car, wrecker",0.58865356
fc,865,toyshop,0.59588623
fc,866,tractor,0.84243774
fc,867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.7712097
fc,868,"pencil box, pencil case",0.38882446
fc,869,trench coat,0.7915344
fc,870,"tricycle, trike, velocipede",0.5772095
fc,871,trimaran,1.0690613
fc,872,tripod,0.41119385
fc,873,triumphal arch,1.0036621
fc,874,"trolleybus, trolley coach, trackless trolley",0.9249878
fc,875,"cornet, horn, trumpet, trump",0.79714966
fc,876,"bathtub, bathing tub, bath, tub",0.7085571
fc,877,turnstile,0.4565735
fc,878,typewriter keyboard,0.92858887
fc,879,umbrella,0.38549805
fc,880,"unicycle, monocycle",0.65338135
fc,881,"upright, upright piano",1.0678406
fc,882,"vacuum, vacuum cleaner",0.5065613
fc,883,"pitcher, ewer",0.7484741
fc,884,vaults,0.58865356
fc,885,"academic gown, academic robe, judge's robe",0.39395142
fc,886,vending machine,0.86953735
fc,887,vestment,0.7706909
fc,888,viaduct,1.0443726
fc,889,"cello, violoncello",0.7897949
fc,890,volleyball,0.6530762
fc,891,waffle iron,0.8798828
fc,892,wall clock,0.7223816
fc,893,"wallet, billfold, notecase, pocketbook",0.8444824
fc,894,"china cabinet, china closet",0.9745178
fc,895,"warplane, military plane",0.58773804
fc,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.75616455
fc,897,"washer, automatic washer, washing machine",0.90283203
fc,898,"pop bottle, soda bottle",0.49588013
fc,899,"pitcher, ewer",0.8997803
fc,900,water tower,0.91067505
fc,901,whiskey jug,0.9996338
fc,902,"rubber eraser, rubber, pencil eraser",0.32183838
fc,903,"feather boa, boa",0.38345337
fc,904,window screen,0.65011597
fc,905,blinds,0.6005249
fc,906,Windsor tie,0.552063
fc,907,wines,0.625824
fc,908,airplanes,0.49783325
fc,909,wok,0.57421875
fc,910,wooden spoon,0.5784607
fc,911,knitting,0.5651245
fc,912,"worm fence, snake fence, snake-rail fence, Virginia fence",0.7293701
fc,913,wreck,0.39169312
fc,914,trimaran,0.8125305
fc,915,mountain tent,0.76119995
fc,916,homepage,0.49786377
fc,917,paperbacks,0.4460144
fc,918,"crossword puzzle, crossword",0.9118347
fc,919,street sign,0.7371521
fc,920,"traffic light, traffic signal, stoplight",0.5655823
fc,921,cover,0.45947266
fc,922,menus,0.67126465
fc,923,dinner,0.3901062
fc,924,guacamole,0.8341675
fc,925,consomme,0.62802124
fc,926,"hot pot, hotpot",0.83639526
fc,927,trifle,0.9555664
fc,928,trifle,0.6586304
fc,929,"ice lolly, lolly, lollipop, popsicle",0.5124817
fc,930,French loaf,0.6242981
fc,931,"bagel, beigel",0.65463257
fc,932,pretzel,0.6706848
fc,933,cheeseburger,0.6499634
fc,934,"hotdog, hot dog, red hot",0.55581665
fc,935,mashed potato,0.60668945
fc,936,head cabbage,0.7524719
fc,937,broccoli,0.7114563
fc,938,cauliflower,0.88671875
fc,939,"zucchini, courgette",1.1060486
fc,940,spaghetti squash,0.945282
fc,941,acorn squash,1.118927
fc,942,acorn squash,0.9779053
fc,943,"zucchini, courgette",1.0227966
fc,944,"artichoke, globe artichoke",0.98461914
fc,945,bell pepper,0.7581787
fc,946,cardoon,0.9838867
fc,947,agaric,0.9181824
fc,948,Granny Smith,0.61276245
fc,949,strawberry,0.66189575
fc,950,citrus,0.6279602
fc,951,citrus,0.6217041
fc,952,figs,1.019989
fc,953,"pineapple, ananas",0.8225708
fc,954,fruits,0.5051575
fc,955,"jackfruit, jak, jack",0.773407
fc,956,custard apple,1.101654
fc,957,pomegranate,0.9491272
fc,958,hay,0.67437744
fc,959,carbonara,1.0386963
fc,960,"chocolate sauce, chocolate syrup",0.64837646
fc,961,dough,0.5850525
fc,962,"meat loaf, meatloaf",0.63067627
fc,963,"pizza, pizza pie",0.64520264
fc,964,potpie,0.84750366
fc,965,burrito,0.47024536
fc,966,red wine,0.6325989
fc,967,espresso,0.5845032
fc,968,coffee mug,0.52297974
fc,969,eggnog,0.5383911
fc,970,alps,0.5032959
fc,971,bubble,0.52233887
fc,972,cliff dwelling,0.68255615
fc,973,anemone fish,0.8323059
fc,974,geyser,1.0744019
fc,975,"lakeside, lakeshore",0.45819092
fc,976,"promontory, headland, head, foreland",0.5928955
fc,977,"sandbar, sand bar",0.5571289
fc,978,coastline,0.48910522
fc,979,valley,0.4753723
fc,980,volcano,0.6112671
fc,981,"ballplayer, baseball player",0.50875854
fc,982,wedding,0.48120117
fc,983,scuba diver,0.71224976
fc,984,rapeseed,0.9985657
fc,985,flower,0.52053833
fc,986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",1.4389648
fc,987,corn,0.7122803
fc,988,acorn,0.7316284
fc,989,"hip, rose hip, rosehip",0.8407593
fc,990,"buckeye, horse chestnut, conker",0.9345093
fc,991,coral fungus,1.3027344
fc,992,agaric,1.0085754
fc,993,gyromitra,1.3280945
fc,994,"stinkhorn, carrion fungus",1.3588867
fc,995,earthstar,1.076416
fc,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",1.190979
fc,997,bolete,0.99243164
fc,998,corn,0.70773315
fc,999,"toilet tissue, toilet paper, bathroom tissue",0.62350464
