layer,unit,description,similarity
avgpool,771,campus,0.25027466
avgpool,772,snorkeling,0.31555176
avgpool,773,archaeological,0.25531006
avgpool,774,courtyard,0.37756348
avgpool,775,"elevator, door",0.4762268
avgpool,776,"apartment building, outdoor",0.2633667
avgpool,777,bathroom,0.41055298
avgpool,778,karate,0.27087402
avgpool,779,kayaking,0.22131348
avgpool,780,castle,0.3881836
avgpool,781,airport terminal,0.51742554
avgpool,782,morocco,0.5975952
avgpool,783,"elevator, door",0.25473022
avgpool,784,zen garden,0.6131592
avgpool,785,boardwalk,0.54776
avgpool,786,mountain snowy,0.22702026
avgpool,787,wind farm,0.8142395
avgpool,788,martial arts gym,0.38848877
avgpool,789,pharmacy,0.5137024
avgpool,790,volcano,0.59332275
avgpool,791,bus interior,0.6947632
avgpool,792,art gallery,0.5018616
avgpool,793,seville,0.35092163
avgpool,794,"atrium, public",0.22866821
avgpool,795,"volleyball court, outdoor",0.5248108
avgpool,796,water tower,0.86068726
avgpool,797,badlands,0.28955078
avgpool,798,cockpit,0.2840271
avgpool,799,vineyards,0.37298584
avgpool,800,wetland,0.2510376
avgpool,801,pillars,0.2541504
avgpool,802,"underwater, ocean deep",0.431427
avgpool,803,aqueduct,0.8739624
avgpool,804,bus interior,0.3239746
avgpool,805,desserts,0.21072388
avgpool,806,jewelry shop,0.4276123
avgpool,807,volcano,0.36270142
avgpool,808,"garage, indoor",0.5546875
avgpool,809,"bakery, shop",0.37191772
avgpool,810,childs room,0.78549194
avgpool,811,manufactured home,0.331604
avgpool,812,pathway,0.38894653
avgpool,813,operating room,0.5762024
avgpool,814,building facade,0.36120605
avgpool,815,surfing,0.37628174
avgpool,816,"desert, sand",0.38052368
avgpool,817,pantry,0.43847656
avgpool,818,butchers shop,0.4536438
avgpool,819,shoes,0.25976562
avgpool,820,greenhouse,0.8067627
avgpool,821,rope bridge,0.7923889
avgpool,822,tree house,0.30871582
avgpool,823,living room,0.42913818
avgpool,824,bedchamber,0.4880066
avgpool,825,habit,0.305542
avgpool,826,elevator shaft,0.30117798
avgpool,827,shopfront,0.402771
avgpool,828,hair,0.30575562
avgpool,829,silhouette,0.19085693
avgpool,830,waterfall,0.48815918
avgpool,831,yellowstone,0.54733276
avgpool,832,offshore,0.29779053
avgpool,833,television studio,0.43362427
avgpool,834,fundraiser,0.22109985
avgpool,835,cottages,0.36016846
avgpool,836,tree house,0.578125
avgpool,837,campsite,0.23257446
avgpool,838,racing,0.3758545
avgpool,839,conference room,0.69036865
avgpool,840,countryside,0.28625488
avgpool,841,building facade,0.35656738
avgpool,842,childs room,0.3861084
avgpool,843,penalty,0.31134033
avgpool,844,building facade,0.43344116
avgpool,845,desert road,0.24945068
avgpool,846,horses,0.29077148
avgpool,847,concert,0.2783203
avgpool,848,gift shop,0.44415283
avgpool,849,jewellery,0.6407776
avgpool,850,zen garden,0.36550903
avgpool,851,entrance hall,0.5004883
avgpool,852,"desert, vegetation",0.4421997
avgpool,853,fabric store,0.2987976
avgpool,854,harbor,0.48272705
avgpool,855,zen garden,0.77215576
avgpool,856,mausoleum,0.34817505
avgpool,857,home theater,0.1642456
avgpool,858,courthouse,0.22662354
avgpool,859,shelving,0.17312622
avgpool,860,aquarium,0.65319824
avgpool,861,"shopping mall, indoor",0.57302856
avgpool,862,landing deck,0.25064087
avgpool,863,train interior,0.5589905
avgpool,864,landing deck,0.401886
avgpool,865,throne room,0.6090088
avgpool,866,kindergarden classroom,0.54833984
avgpool,867,boxing,0.5801697
avgpool,868,trains,0.11798096
avgpool,869,surfer,0.26205444
avgpool,870,fire escape,0.4645691
avgpool,871,collier,0.3119812
avgpool,872,rafting,0.5900879
avgpool,873,shopfront,0.5774536
avgpool,874,badlands,0.28097534
avgpool,875,bookshelf,0.21984863
avgpool,876,"apartment building, outdoor",0.53030396
avgpool,877,bowling,0.80822754
avgpool,878,horses,0.36816406
avgpool,879,homeowner,0.49108887
avgpool,880,crowd,0.28826904
avgpool,881,door,0.2685547
avgpool,882,banquet hall,0.21923828
avgpool,883,"escalator, indoor",0.24591064
avgpool,884,volcano,0.59091187
avgpool,885,"garage, outdoor",0.3196106
avgpool,886,"arena, rodeo",0.56185913
avgpool,887,swimming,0.24810791
avgpool,888,art studio,0.40411377
avgpool,889,operating room,0.4619751
avgpool,890,building facade,0.4055481
avgpool,891,performing,0.29605103
avgpool,892,building facade,0.24777222
avgpool,893,pizza,0.40237427
avgpool,894,"stadium, football",0.46810913
avgpool,895,interviewing,0.114227295
avgpool,896,cockpit,0.70758057
avgpool,897,dorm room,0.19558716
avgpool,898,grapes,0.36523438
avgpool,899,sauna,0.8871155
avgpool,900,drawers,0.22106934
avgpool,901,barn,0.34143066
avgpool,902,horizon,0.15130615
avgpool,903,childs room,0.32217407
avgpool,904,canyon,0.32977295
avgpool,905,aquarium,0.3265686
avgpool,906,"general store, indoor",0.3484497
avgpool,907,"canal, urban",0.26330566
avgpool,908,palace,0.32019043
avgpool,909,junkyard,0.1638794
avgpool,910,gift shop,0.30966187
avgpool,911,elevator lobby,0.4439087
avgpool,912,tourists,0.14523315
avgpool,913,vendor,0.16064453
avgpool,914,childs room,0.366333
avgpool,915,engine room,0.28378296
avgpool,916,natural history museum,0.67059326
avgpool,917,rope bridge,0.35232544
avgpool,918,stadium,0.28198242
avgpool,919,bus interior,0.53463745
avgpool,920,courthouse,0.2886963
avgpool,921,oast house,0.78881836
avgpool,922,aisle,0.17330933
avgpool,923,nursery,0.41671753
avgpool,924,infants,0.21157837
avgpool,925,building facade,0.36080933
avgpool,926,oast house,0.90478516
avgpool,927,canal,0.46548462
avgpool,928,kitchen,0.65948486
avgpool,929,vegetable garden,0.47140503
avgpool,930,oilrig,0.36257935
avgpool,931,canyon,0.23757935
avgpool,932,building facade,0.35183716
avgpool,933,archaeological,0.46020508
avgpool,934,crosswalk,0.19250488
avgpool,935,collier,0.12927246
avgpool,936,glacier,0.38058472
avgpool,937,"doorway, outdoor",0.30856323
avgpool,938,parade,0.26867676
avgpool,939,firefighters,0.2368164
avgpool,940,archaelogical excavation,0.48095703
avgpool,941,conference,0.3748169
avgpool,942,closet,0.5332947
avgpool,943,bamboo forest,0.5600281
avgpool,944,shelving,0.30386353
avgpool,945,"parking garage, indoor",0.43515015
avgpool,946,grapes,0.2956543
avgpool,947,slum,0.33340454
avgpool,948,utility room,0.17196655
avgpool,949,"parking garage, indoor",0.5116577
avgpool,950,igloo,0.18774414
avgpool,951,seats,0.26431274
avgpool,952,auto showroom,0.29309082
avgpool,953,butchers shop,0.35708618
avgpool,954,habitat,0.44500732
avgpool,955,zen garden,0.32424927
avgpool,956,kayaking,0.4328003
avgpool,957,ice shelf,0.48272705
avgpool,958,baseball,0.5831909
avgpool,959,engine room,0.16171265
avgpool,960,mountain path,0.43469238
avgpool,961,"balcony, exterior",0.37948608
avgpool,962,crosswalk,0.42227173
avgpool,963,boathouse,0.35839844
avgpool,964,"balcony, exterior",0.33535767
avgpool,965,auditorium,0.30026245
avgpool,966,shopfront,0.2331543
avgpool,967,infant,0.40252686
avgpool,968,attic,0.3595276
avgpool,969,castle,0.26367188
avgpool,970,"greenhouse, outdoor",0.8279114
avgpool,971,hotel room,0.6583557
avgpool,972,auto factory,0.29571533
avgpool,973,wiring,0.1593628
avgpool,974,lobby,0.34140015
avgpool,975,corn field,0.33511353
avgpool,976,instructors,0.29611206
avgpool,977,recreation room,0.17700195
avgpool,978,water tower,0.37368774
avgpool,979,botswana,0.20812988
avgpool,980,pharmacy,0.39416504
avgpool,981,aviation,0.3416748
avgpool,982,aqueduct,0.75076294
avgpool,983,rice paddy,0.33657837
avgpool,984,bowling,0.87323
avgpool,985,bus interior,0.3123169
avgpool,986,headquarters,0.29656982
avgpool,987,bowling,0.68460083
avgpool,988,baseball,0.2531128
avgpool,989,courtyard,0.4010315
avgpool,990,tomb,0.43099976
avgpool,991,pantry,0.30899048
avgpool,992,statute,0.12728882
avgpool,993,"field, cultivated",0.318573
avgpool,994,hotel room,0.5656738
avgpool,995,rodeo,0.467865
avgpool,996,"garage, outdoor",0.1289978
avgpool,997,restaurant kitchen,0.30203247
avgpool,998,closet,0.5042114
avgpool,999,"hangar, indoor",0.59484863
avgpool,1000,rafting,0.6382141
avgpool,1001,lecture room,0.5369873
avgpool,1002,bedrooms,0.5029907
avgpool,1003,"bakery, shop",0.2963562
avgpool,1004,bedchamber,0.58569336
avgpool,1005,"gazebo, exterior",0.36065674
avgpool,1006,throne room,0.15563965
avgpool,1007,homestead,0.40396118
avgpool,1008,quarry,0.2649536
avgpool,1009,picnic area,0.3501587
avgpool,1010,participants,0.27764893
avgpool,1011,viaduct,0.638031
avgpool,1012,backyard,0.2519226
avgpool,1013,promenade,0.27792358
avgpool,1014,"synagogue, outdoor",0.37615967
avgpool,1015,darkness,0.20025635
avgpool,1016,butchers shop,0.43322754
avgpool,1017,golf course,0.32580566
avgpool,1018,pantry,0.84573364
avgpool,1019,topiary garden,0.35595703
avgpool,1020,aqueduct,0.7023926
avgpool,1021,closet,0.42504883
avgpool,1022,fastfood restaurant,0.23654175
avgpool,1023,speed,0.2715149
avgpool,1024,forest path,0.45498657
avgpool,1025,fabric store,0.45562744
avgpool,1026,"subway station, platform",0.5158081
avgpool,1027,rice paddy,0.60665894
avgpool,1028,coastline,0.4826355
avgpool,1029,ball pit,0.37695312
avgpool,1030,corn field,0.64279175
avgpool,1031,igloo,0.6055908
avgpool,1032,lightbox,0.16333008
avgpool,1033,"gazebo, exterior",0.52545166
avgpool,1034,golf course,0.75164795
avgpool,1035,rope bridge,0.7579346
avgpool,1036,panorama,0.17489624
avgpool,1037,"atrium, public",0.20080566
avgpool,1038,fire escape,0.7168579
avgpool,1039,seminary,0.32107544
avgpool,1040,"shopping mall, indoor",0.53756714
avgpool,1041,topiary garden,0.30230713
avgpool,1042,vegetable garden,0.33728027
avgpool,1043,storage room,0.35446167
avgpool,1044,corridor,0.42422485
avgpool,1045,office cubicles,0.31271362
avgpool,1046,"garage, indoor",0.37368774
avgpool,1047,dunes,0.13659668
avgpool,1048,schoolhouse,0.29833984
avgpool,1049,"balcony, interior",0.20462036
avgpool,1050,elevator shaft,0.3071289
avgpool,1051,dam,0.33114624
avgpool,1052,salons,0.4907837
avgpool,1053,yellowstone,0.6802368
avgpool,1054,chromatography,0.20071411
avgpool,1055,exhibitors,0.27590942
avgpool,1056,carrousel,0.8045654
avgpool,1057,campus,0.23849487
avgpool,1058,"library, indoor",0.24249268
avgpool,1059,archaelogical excavation,0.32806396
avgpool,1060,aqueduct,0.8095093
avgpool,1061,locker room,0.62008667
avgpool,1062,childs room,0.26864624
avgpool,1063,slum,0.35839844
avgpool,1064,computer room,0.44213867
avgpool,1065,bank vault,0.276062
avgpool,1066,lighthouse,0.36447144
avgpool,1067,"swimming pool, indoor",0.63357544
avgpool,1068,panel,0.38879395
avgpool,1069,wetland,0.3189087
avgpool,1070,volcano,0.44387817
avgpool,1071,beer,0.3170166
avgpool,1072,stairs,0.57418823
avgpool,1073,cassettes,0.15463257
avgpool,1074,"doorway, outdoor",0.29815674
avgpool,1075,wrestling,0.28359985
avgpool,1076,landing deck,0.59439087
avgpool,1077,sauna,0.4965515
avgpool,1078,washer,0.4159546
avgpool,1079,guess,0.19213867
avgpool,1080,bus interior,0.94403076
avgpool,1081,office cubicles,0.46276855
avgpool,1082,automotive,0.23660278
avgpool,1083,arabidopsis,0.21087646
avgpool,1084,japanese garden,0.66308594
avgpool,1085,bowling,0.32070923
avgpool,1086,operating room,0.5962219
avgpool,1087,forest path,0.30993652
avgpool,1088,winter,0.28701782
avgpool,1089,pizza,0.3927307
avgpool,1090,"swimming pool, indoor",0.77145386
avgpool,1091,home theater,0.8425598
avgpool,1092,nursery,0.6315613
avgpool,1093,construction site,0.28173828
avgpool,1094,boat deck,0.33499146
avgpool,1095,ballroom,0.25741577
avgpool,1096,bowling alley,0.27474976
avgpool,1097,racing,0.26779175
avgpool,1098,putting,0.4060669
avgpool,1099,ball pit,0.55548096
avgpool,1100,orchard,0.51394653
avgpool,1101,kindergarden classroom,0.39660645
avgpool,1102,surf,0.4579773
avgpool,1103,surfing,0.5791626
avgpool,1104,salons,0.23284912
avgpool,1105,dining hall,0.33084106
avgpool,1106,shopfront,0.23901367
avgpool,1107,auditorium,0.24642944
avgpool,1108,sauna,0.54599
avgpool,1109,"escalator, indoor",0.19882202
avgpool,1110,cottages,0.42663574
avgpool,1111,performing,0.30355835
avgpool,1112,"flea market, indoor",0.28631592
avgpool,1113,closet,0.35586548
avgpool,1114,igloo,0.5254822
avgpool,1115,archaelogical excavation,0.23843384
avgpool,1116,hot spring,0.2932434
avgpool,1117,fostering,0.13101196
avgpool,1118,grave,0.17333984
avgpool,1119,aqueduct,0.8343506
avgpool,1120,golf course,0.75338745
avgpool,1121,skyscraper,0.37213135
avgpool,1122,"apartment building, outdoor",0.4821167
avgpool,1123,japanese garden,0.8076477
avgpool,1124,musicians,0.18014526
avgpool,1125,valley,0.119262695
avgpool,1126,ice cream parlor,0.41809082
avgpool,1127,automotive,0.28463745
avgpool,1128,"elevator, door",0.44952393
avgpool,1129,boats,0.44665527
avgpool,1130,"escalator, indoor",0.28607178
avgpool,1131,nursing home,0.48434448
avgpool,1132,"desert, sand",0.110961914
avgpool,1133,"escalator, indoor",0.30221558
avgpool,1134,"shopping mall, indoor",0.582428
avgpool,1135,canal,0.39337158
avgpool,1136,"synagogue, outdoor",0.20739746
avgpool,1137,bathroom,0.6147766
avgpool,1138,"doorway, outdoor",0.43121338
avgpool,1139,boxing,0.21875
avgpool,1140,"desert, vegetation",0.45562744
avgpool,1141,performing,0.38702393
avgpool,1142,author,0.11691284
avgpool,1143,"arena, hockey",0.6248169
avgpool,1144,basketball,0.5328064
avgpool,1145,spires,0.21691895
avgpool,1146,aqueduct,0.23022461
avgpool,1147,jars,0.107910156
avgpool,1148,home theater,0.46148682
avgpool,1149,excavation,0.25338745
avgpool,1150,rock arch,0.48828125
avgpool,1151,playground,0.34683228
avgpool,1152,building facade,0.2250061
avgpool,1153,garden,0.4708252
avgpool,1154,vineyards,0.627594
avgpool,1155,chapel,0.36895752
avgpool,1156,exhibitors,0.3244934
avgpool,1157,bed,0.3854065
avgpool,1158,rock arch,0.5256653
avgpool,1159,soil,0.24743652
avgpool,1160,chromatography,0.13623047
avgpool,1161,elevator shaft,0.2739563
avgpool,1162,computer room,0.4210205
avgpool,1163,rowing,0.097961426
avgpool,1164,cemetery,0.43167114
avgpool,1165,"escalator, indoor",0.47091675
avgpool,1166,outerwear,0.18789673
avgpool,1167,fire escape,0.2727661
avgpool,1168,harvesting,0.21557617
avgpool,1169,balcony,0.23904419
avgpool,1170,cockpit,0.7953186
avgpool,1171,attorneys,0.14053345
avgpool,1172,dining room,0.30426025
avgpool,1173,childcare,0.37628174
avgpool,1174,ball pit,1.0677795
avgpool,1175,dunes,0.49490356
avgpool,1176,"volleyball court, outdoor",0.18704224
avgpool,1177,bowling,0.29406738
avgpool,1178,automotive,0.44659424
avgpool,1179,chef,0.37130737
avgpool,1180,water tower,0.57611084
avgpool,1181,"shopping mall, indoor",0.5359497
avgpool,1182,wind farm,0.14675903
avgpool,1183,sauna,0.66137695
avgpool,1184,volleyball,0.5191345
avgpool,1185,engine room,0.42352295
avgpool,1186,infant,0.16156006
avgpool,1187,fire escape,0.34707642
avgpool,1188,carrousel,0.2564087
avgpool,1189,crosswalk,0.20800781
avgpool,1190,archaelogical excavation,0.307312
avgpool,1191,"gazebo, exterior",0.9035034
avgpool,1192,rice paddy,0.2599182
avgpool,1193,produce,0.24554443
avgpool,1194,karate,0.23364258
avgpool,1195,ballroom,0.36639404
avgpool,1196,boxing,0.43359375
avgpool,1197,mountain path,0.24932861
avgpool,1198,elevator lobby,0.28027344
avgpool,1199,"apartment building, outdoor",0.2897339
avgpool,1200,bedrooms,0.53448486
avgpool,1201,pink,0.29779053
avgpool,1202,carrousel,0.7538452
avgpool,1203,"gazebo, exterior",0.4031067
avgpool,1204,bus interior,1.0181885
avgpool,1205,airport terminal,0.28015137
avgpool,1206,entrance hall,0.45343018
avgpool,1207,laundromat,0.723114
avgpool,1208,oast house,0.49639893
avgpool,1209,closet,0.30438232
avgpool,1210,equestrian,0.3577881
avgpool,1211,yellowstone,0.7416992
avgpool,1212,bedchamber,0.7616577
avgpool,1213,fabrics,0.31869507
avgpool,1214,yellow,0.2975769
avgpool,1215,paving,0.39874268
avgpool,1216,waterfall,0.3069458
avgpool,1217,exhibitions,0.29016113
avgpool,1218,forest road,0.317688
avgpool,1219,infant,0.3991089
avgpool,1220,barn,0.3397827
avgpool,1221,rafting,0.34777832
avgpool,1222,buses,0.2036438
avgpool,1223,bamboo forest,0.8041687
avgpool,1224,water tower,0.73876953
avgpool,1225,"market, indoor",0.39016724
avgpool,1226,"elevator, door",0.35101318
avgpool,1227,concert,0.2355957
avgpool,1228,pinball,0.410614
avgpool,1229,television studio,0.22381592
avgpool,1230,japanese garden,0.5005188
avgpool,1231,corridor,0.56988525
avgpool,1232,"field, cultivated",0.3100891
avgpool,1233,laptop,0.1673584
avgpool,1234,igloo,0.3140564
avgpool,1235,graders,0.5574646
avgpool,1236,skiing,0.37353516
avgpool,1237,bookshelf,0.35009766
avgpool,1238,cabin,0.4699402
avgpool,1239,"escalator, indoor",0.23095703
avgpool,1240,carrousel,0.71850586
avgpool,1241,drugstore,0.57910156
avgpool,1242,bamboo forest,0.29138184
avgpool,1243,beach,0.35839844
avgpool,1244,automotive,0.22415161
avgpool,1245,gift shop,0.25982666
avgpool,1246,automotive,0.40634155
avgpool,1247,zen garden,0.6506653
avgpool,1248,bazaar,0.50460815
avgpool,1249,columns,0.13427734
avgpool,1250,"greenhouse, indoor",0.4631958
avgpool,1251,office cubicles,0.3138733
avgpool,1252,phone booth,0.683136
avgpool,1253,bouquets,0.3779297
avgpool,1254,statue,0.18035889
avgpool,1255,martial arts gym,0.60165405
avgpool,1256,music studio,0.3571167
avgpool,1257,mountains,0.4147644
avgpool,1258,tub,0.21481323
avgpool,1259,office cubicles,0.19317627
avgpool,1260,server room,0.24758911
avgpool,1261,bowling,0.43554688
avgpool,1262,carrousel,0.37606812
avgpool,1263,blackpool,0.10827637
avgpool,1264,baseball,0.51208496
avgpool,1265,foods,0.29510498
avgpool,1266,exhibitors,0.22668457
avgpool,1267,fire escape,0.37548828
avgpool,1268,botanical garden,0.15536499
avgpool,1269,hoodia,0.3869934
avgpool,1270,wetland,0.29074097
avgpool,1271,vegetable garden,0.19897461
avgpool,1272,chemistry lab,0.26034546
avgpool,1273,"hangar, indoor",0.61413574
avgpool,1274,sauna,0.33743286
avgpool,1275,"desert, vegetation",0.39297485
avgpool,1276,classroom,0.46710205
avgpool,1277,wheat field,0.6335449
avgpool,1278,equestrian,0.3114624
avgpool,1279,office cubicles,0.57962036
avgpool,1280,golf course,0.22982788
avgpool,1281,art gallery,0.385437
avgpool,1282,locker,0.19644165
avgpool,1283,amphitheater,0.7437134
avgpool,1284,fire escape,0.69677734
avgpool,1285,bamboo,0.15744019
avgpool,1286,pagoda,0.1675415
avgpool,1287,glacier,0.7210388
avgpool,1288,chemistry lab,0.15731812
avgpool,1289,childs room,0.52056885
avgpool,1290,phone booth,0.7998047
avgpool,1291,"volleyball court, outdoor",0.23339844
avgpool,1292,banner,0.16482544
avgpool,1293,boxing,0.23651123
avgpool,1294,cabin,0.2053833
avgpool,1295,exhibits,0.3678894
avgpool,1296,yellowstone,0.7295227
avgpool,1297,rafting,0.6824646
avgpool,1298,shelving,0.26843262
avgpool,1299,horses,0.3380127
avgpool,1300,horticulture,0.24737549
avgpool,1301,"lake, natural",0.28372192
avgpool,1302,archaeological,0.23718262
avgpool,1303,childs room,0.45907593
avgpool,1304,dcs,0.20993042
avgpool,1305,badlands,0.42800903
avgpool,1306,"general store, indoor",0.36273193
avgpool,1307,flatbed,0.25793457
avgpool,1308,dining room,0.7198181
avgpool,1309,bus interior,0.1829834
avgpool,1310,fastfood restaurant,0.46124268
avgpool,1311,lawn,0.25357056
avgpool,1312,roof garden,0.25823975
avgpool,1313,locker room,0.4855957
avgpool,1314,"temple, asia",0.5722046
avgpool,1315,childs room,0.36462402
avgpool,1316,field,0.35290527
avgpool,1317,restaurant,0.3668518
avgpool,1318,"desert, sand",0.5136719
avgpool,1319,flower,0.27011108
avgpool,1320,ball pit,0.32305908
avgpool,1321,panorama,0.2263794
avgpool,1322,"stadium, football",0.4546814
avgpool,1323,"apartment building, outdoor",0.1559143
avgpool,1324,exhibitors,0.44525146
avgpool,1325,classroom,0.15655518
avgpool,1326,"underwater, ocean deep",0.5906372
avgpool,1327,tasting,0.24880981
avgpool,1328,dining room,0.33062744
avgpool,1329,coastline,0.4161682
avgpool,1330,instructors,0.15274048
avgpool,1331,rope bridge,0.3651123
avgpool,1332,building facade,0.2192688
avgpool,1333,spires,0.3114624
avgpool,1334,rafting,0.40774536
avgpool,1335,"apartment building, outdoor",0.17849731
avgpool,1336,exhibits,0.31448364
avgpool,1337,derby,0.23434448
avgpool,1338,underwater,0.23071289
avgpool,1339,participants,0.21313477
avgpool,1340,dance,0.30233765
avgpool,1341,pizza,0.29452515
avgpool,1342,utility room,0.48632812
avgpool,1343,cottages,0.4154358
avgpool,1344,firefighters,0.31713867
avgpool,1345,ski resort,0.41485596
avgpool,1346,sauna,0.26950073
avgpool,1347,elevator shaft,0.30517578
avgpool,1348,"temple, asia",0.17626953
avgpool,1349,trains,0.3019104
avgpool,1350,water tower,0.28457642
avgpool,1351,tree farm,0.36065674
avgpool,1352,server room,0.5192871
avgpool,1353,performing,0.26974487
avgpool,1354,bathroom,0.44021606
avgpool,1355,corridor,0.31381226
avgpool,1356,upholstery,0.19735718
avgpool,1357,"swimming pool, outdoor",0.36914062
avgpool,1358,utility room,0.5276184
avgpool,1359,ice floe,0.18200684
avgpool,1360,rope bridge,0.53048706
avgpool,1361,corn field,0.17208862
avgpool,1362,bowling,0.39761353
avgpool,1363,office cubicles,0.48477173
avgpool,1364,airplane cabin,0.29864502
avgpool,1365,bookshelf,0.32928467
avgpool,1366,invitational,0.32125854
avgpool,1367,musicians,0.2262268
avgpool,1368,mountain path,0.39978027
avgpool,1369,audience,0.23635864
avgpool,1370,ski resort,0.63549805
avgpool,1371,"greenhouse, outdoor",0.522583
avgpool,1372,dining hall,0.3761902
avgpool,1373,pantry,0.35733032
avgpool,1374,amphitheater,0.28408813
avgpool,1375,"subway station, platform",0.33129883
avgpool,1376,boardwalk,0.47433472
avgpool,1377,florists,0.21414185
avgpool,1378,engine room,0.28759766
avgpool,1379,amphitheater,0.27941895
avgpool,1380,hospital room,0.25482178
avgpool,1381,oast house,0.5105591
avgpool,1382,boxing,0.39541626
avgpool,1383,dams,0.6451111
avgpool,1384,orchard,0.26428223
avgpool,1385,art gallery,0.51068115
avgpool,1386,locker room,0.59506226
avgpool,1387,fire escape,0.4418335
avgpool,1388,operating room,0.35491943
avgpool,1389,server room,0.4151001
avgpool,1390,sunset,0.22885132
avgpool,1391,ski resort,0.416687
avgpool,1392,horse,0.35791016
avgpool,1393,caves,0.414917
avgpool,1394,bedroom,0.39761353
avgpool,1395,soccer,0.47052002
avgpool,1396,foods,0.31518555
avgpool,1397,passage,0.4029541
avgpool,1398,restaurant kitchen,0.21835327
avgpool,1399,"stadium, baseball",0.2586975
avgpool,1400,"garage, outdoor",0.42022705
avgpool,1401,bedchamber,0.35684204
avgpool,1402,juvenile,0.23834229
avgpool,1403,motels,0.40078735
avgpool,1404,conservatory,0.3390808
avgpool,1405,jail cell,0.34094238
avgpool,1406,vineyard,0.18688965
avgpool,1407,rope bridge,0.87316895
avgpool,1408,martial arts gym,0.3191223
avgpool,1409,"subway station, platform",0.20751953
avgpool,1410,snowboarding,0.41915894
avgpool,1411,elevator shaft,0.16296387
avgpool,1412,office cubicles,0.86499023
avgpool,1413,bamboo forest,0.4888916
avgpool,1414,aquarium,0.29885864
avgpool,1415,storage room,0.2536316
avgpool,1416,boxing,0.18518066
avgpool,1417,hotel room,0.31970215
avgpool,1418,corn field,0.6656494
avgpool,1419,music studio,0.2991333
avgpool,1420,"moat, water",0.29537964
avgpool,1421,gas station,0.23352051
avgpool,1422,oilrig,0.24554443
avgpool,1423,desert road,0.19140625
avgpool,1424,beer,0.25378418
avgpool,1425,forest road,0.30026245
avgpool,1426,rafting,0.60028076
avgpool,1427,fountains,0.20584106
avgpool,1428,aquarium,0.3951416
avgpool,1429,kayaking,0.20077515
avgpool,1430,server room,0.552948
avgpool,1431,butchers shop,0.6595764
avgpool,1432,forest road,0.43920898
avgpool,1433,office cubicles,0.29577637
avgpool,1434,phone booth,0.79315186
avgpool,1435,cemetery,0.26916504
avgpool,1436,bamboo forest,0.29055786
avgpool,1437,pizza,0.58010864
avgpool,1438,infants,0.29141235
avgpool,1439,landfill,0.41729736
avgpool,1440,engine,0.386261
avgpool,1441,flower,0.31448364
avgpool,1442,classroom,0.60702515
avgpool,1443,bowling,0.55023193
avgpool,1444,childbirth,0.25204468
avgpool,1445,windmill,0.47357178
avgpool,1446,dressing room,0.17733765
avgpool,1447,hotel room,0.33041382
avgpool,1448,flowers,0.27426147
avgpool,1449,mosque,0.46871948
avgpool,1450,"arena, rodeo",0.48986816
avgpool,1451,automotive,0.15820312
avgpool,1452,oast house,0.17160034
avgpool,1453,operating room,0.873291
avgpool,1454,dessert,0.2803955
avgpool,1455,caves,0.652771
avgpool,1456,fire escape,0.2749939
avgpool,1457,glacier,0.25656128
avgpool,1458,jewellery,0.23684692
avgpool,1459,ball pit,0.24313354
avgpool,1460,buses,0.41299438
avgpool,1461,tree house,0.33239746
avgpool,1462,ice shelf,0.48928833
avgpool,1463,exhibitors,0.40148926
avgpool,1464,railways,0.4487915
avgpool,1465,water tower,0.3033142
avgpool,1466,ice cream parlor,0.32598877
avgpool,1467,dams,0.28121948
avgpool,1468,shopfront,0.37924194
avgpool,1469,sea,0.31417847
avgpool,1470,desk,0.31536865
avgpool,1471,wheat field,0.2262268
avgpool,1472,"shopping mall, indoor",0.33139038
avgpool,1473,fossil,0.2470398
avgpool,1474,restaurant kitchen,0.12008667
avgpool,1475,"arena, rodeo",0.6923218
avgpool,1476,schoolhouse,0.5582886
avgpool,1477,boxing,0.5079956
avgpool,1478,specimens,0.18518066
avgpool,1479,archaelogical excavation,0.3465271
avgpool,1480,ballroom,0.4439087
avgpool,1481,"shopping mall, indoor",0.36547852
avgpool,1482,galley,0.3132019
avgpool,1483,boxing,0.57733154
avgpool,1484,aerial,0.30734253
avgpool,1485,desserts,0.23031616
avgpool,1486,"temple, asia",0.44702148
avgpool,1487,"escalator, indoor",0.61816406
avgpool,1488,food court,0.41479492
avgpool,1489,pagoda,0.80532837
avgpool,1490,pavilion,0.48327637
avgpool,1491,vegetable garden,0.28182983
avgpool,1492,compost,0.23989868
avgpool,1493,fountain,0.69607544
avgpool,1494,boxing,0.27972412
avgpool,1495,administering,0.1390686
avgpool,1496,vegetable garden,0.29092407
avgpool,1497,wheat field,0.50531006
avgpool,1498,rave,0.15270996
avgpool,1499,"desert, sand",0.62750244
avgpool,1500,machinery,0.19833374
avgpool,1501,throne room,0.42926025
avgpool,1502,crosswalk,0.33816528
avgpool,1503,sauna,0.81936646
avgpool,1504,prisoners,0.20336914
avgpool,1505,"bakery, shop",0.27764893
avgpool,1506,aqueduct,0.37020874
avgpool,1507,panorama,0.43008423
avgpool,1508,quilts,0.18032837
avgpool,1509,enlisted,0.3894348
avgpool,1510,sauna,0.5106201
avgpool,1511,picnic area,0.344635
avgpool,1512,"escalator, indoor",0.30059814
avgpool,1513,"doorway, outdoor",0.28268433
avgpool,1514,pizza,0.541687
avgpool,1515,zen garden,0.3710022
