layer,unit,description,similarity
subset,677,"Ibizan hound, Ibizan Podenco",0.08023071
subset,678,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.10702515
subset,679,Blenheim spaniel,0.10757446
subset,680,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.0932312
subset,681,habitat,0.07284546
subset,682,"bicycle-built-for-two, tandem bicycle, tandem",0.09414673
subset,683,"Tibetan terrier, chrysanthemum dog",0.11819458
subset,684,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.13659668
subset,685,"wallet, billfold, notecase, pocketbook",0.13424683
subset,686,door,0.068359375
subset,687,restaurants,0.10638428
subset,688,"punching bag, punch bag, punching ball, punchball",0.07366943
subset,689,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.12637329
subset,690,"hand-held computer, hand-held microcomputer",0.08013916
subset,691,"bicycle-built-for-two, tandem bicycle, tandem",0.07180786
subset,692,"lumbermill, sawmill",0.12545776
subset,693,"Ibizan hound, Ibizan Podenco",0.18951416
subset,694,"silky terrier, Sydney silky",0.13879395
subset,695,"wool, woolen, woollen",0.12124634
subset,696,pesticides,0.059631348
subset,697,weights,0.08526611
subset,698,parking meter,0.079437256
subset,699,"flagpole, flagstaff",0.0897522
subset,700,"axolotl, mud puppy, Ambystoma mexicanum",0.8179016
subset,701,sarong,0.11691284
subset,702,prescott,0.07531738
subset,703,market,0.15661621
subset,704,pendants,0.08493042
subset,705,potter's wheel,0.08325195
subset,706,equipment,0.08291626
subset,707,soft-coated wheaten terrier,0.12286377
subset,708,Kerry blue terrier,0.09802246
subset,709,"cairn, cairn terrier",0.08279419
subset,710,"flagpole, flagstaff",0.080718994
subset,711,miniature pinscher,0.07122803
subset,712,surveyor,0.128479
subset,713,musicians,0.07437134
subset,714,transporter,0.05633545
subset,715,pocketpc,0.09390259
subset,716,benches,0.07052612
subset,717,dishes,0.10040283
subset,718,"quilt, comforter, comfort, puff",0.1899414
subset,719,restaurant,0.12149048
subset,720,bookcase,0.074523926
subset,721,recipes,0.07455444
subset,722,cooking,0.0920105
subset,723,"chiton, coat-of-mail shell, sea cradle, polyplacophore",0.09536743
subset,724,rain barrel,0.13156128
subset,725,squirrel,0.073028564
subset,726,habitat,0.09817505
subset,727,kitchens,0.09295654
subset,728,cookbooks,0.09088135
subset,729,hatchet,0.107421875
subset,730,"lumbermill, sawmill",0.075653076
subset,731,"bookshop, bookstore, bookstall",0.09567261
subset,732,wooden spoon,0.10076904
subset,733,"seat belt, seatbelt",0.10394287
subset,734,"pencil box, pencil case",0.092163086
subset,735,"capuchin, ringtail, Cebus capucinus",0.15670776
subset,736,table lamp,0.106048584
subset,737,"wardrobe, closet, press",0.057922363
subset,738,"chime, bell, gong",0.11975098
subset,739,Crock Pot,0.053985596
subset,740,wooden spoon,0.101379395
subset,741,label,0.07998657
subset,742,"Indian elephant, Elephas maximus",0.29260254
subset,743,radiator,0.08154297
subset,744,Australian terrier,0.12695312
subset,745,"plunger, plumber's helper",0.06088257
subset,746,hatchet,0.17779541
subset,747,cylinders,0.0942688
subset,748,camcorder,0.07211304
subset,749,statutes,0.09030151
subset,750,"flute, transverse flute",0.07473755
subset,751,"punching bag, punch bag, punching ball, punchball",0.15167236
subset,752,"African crocodile, Nile crocodile, Crocodylus niloticus",0.07662964
subset,753,hair slide,0.0887146
subset,754,librarian,0.08102417
subset,755,"German shepherd, German shepherd dog, German police dog, alsatian",0.07815552
subset,756,Chesapeake Bay retriever,0.13195801
subset,757,English setter,0.16436768
subset,758,"cairn, cairn terrier",0.08569336
subset,759,"unicycle, monocycle",0.06991577
subset,760,"timber wolf, grey wolf, gray wolf, Canis lupus",0.26065063
subset,761,Italian greyhound,0.09423828
subset,762,"Staffordshire bullterrier, Staffordshire bull terrier",0.10787964
subset,763,hazard,0.042938232
subset,764,"Irish setter, red setter",0.23657227
subset,765,"worm fence, snake fence, snake-rail fence, Virginia fence",0.10498047
subset,766,vase,0.1446228
subset,767,visitation,0.10241699
