layer,unit,description,similarity
features,927,ball pit,0.17074585
features,928,amusement park,0.10211182
features,929,cathedral,0.23254395
features,930,utah,0.10620117
features,931,bookshop,0.44403076
features,932,sweets,0.17089844
features,933,"doorway, outdoor",0.18725586
features,934,kayaking,0.2157898
features,935,valley,0.10626221
features,936,underway,0.19836426
features,937,"shopping mall, indoor",0.3907776
features,938,dancers,0.17333984
features,939,bamboo forest,0.45532227
features,940,archaelogical excavation,0.30444336
features,941,"elevator, door",0.29641724
features,942,ball pit,0.56936646
features,943,mauritania,0.2059021
features,944,bamboo forest,0.18667603
features,945,fishpond,0.3227539
features,946,panorama,0.27301025
features,947,bamboo forest,0.42944336
features,948,"market, indoor",0.15335083
features,949,forest path,0.34970093
features,950,male,0.13973999
features,951,tackling,0.15310669
features,952,rock arch,0.23571777
features,953,badlands,0.22845459
features,954,fire escape,0.21569824
features,955,priests,0.10870361
features,956,horticulture,0.25283813
features,957,manufacturing,0.3323059
features,958,grass,0.21603394
features,959,bamboo forest,0.28915405
features,960,physics laboratory,0.18991089
features,961,bamboo forest,0.5307617
features,962,pizza,0.50860596
features,963,aqueduct,0.19644165
features,964,sedona,0.13604736
features,965,swimming,0.29275513
features,966,utility room,0.26727295
features,967,corn field,0.5906372
features,968,"field, cultivated",0.2781372
features,969,ball pit,0.7000122
features,970,aqueduct,0.22860718
features,971,restaurant patio,0.40802002
features,972,"elevator, door",0.18774414
features,973,juvenile,0.28671265
features,974,childs room,0.2250061
features,975,fire escape,0.47698975
features,976,"balcony, exterior",0.35662842
features,977,mozambique,0.1166687
features,978,watersports,0.22039795
features,979,pantry,0.29940796
features,980,"temple, asia",0.1826477
features,981,hostel,0.30621338
features,982,closet,0.50579834
features,983,"kennel, outdoor",0.15383911
features,984,shopfront,0.14569092
features,985,fabric store,0.27581787
features,986,"balcony, exterior",0.24786377
features,987,canyon,0.20794678
features,988,wheat,0.1774292
features,989,food,0.16326904
features,990,elevator,0.22116089
features,991,nunavut,0.10797119
features,992,dining room,0.29626465
features,993,"stadium, baseball",0.49594116
features,994,topiary garden,0.19729614
features,995,debut,0.24484253
features,996,fossil,0.18496704
features,997,interchange,0.0847168
features,998,mezzanine,0.27407837
features,999,banner,0.11062622
features,1000,volcano,0.13919067
features,1001,sauna,0.30038452
features,1002,elevator shaft,0.30322266
features,1003,field,0.2171936
features,1004,"stadium, football",0.30010986
features,1005,viaduct,0.16973877
features,1006,crevasse,0.28079224
features,1007,wetland,0.19543457
features,1008,baseball,0.18496704
features,1009,bamboo forest,0.3876648
features,1010,wheat field,0.11651611
features,1011,entrance hall,0.24273682
features,1012,fruits,0.16619873
features,1013,sunset,0.30136108
features,1014,"escalator, indoor",0.1890564
features,1015,aviation,0.45874023
features,1016,underwater,0.3293152
features,1017,plants,0.12289429
features,1018,tackling,0.13400269
features,1019,bamboo forest,0.23638916
features,1020,wind farm,0.32418823
features,1021,tent,0.42807007
features,1022,buildings,0.16021729
features,1023,bank vault,0.1399231
features,1024,formal garden,0.2602539
features,1025,ball pit,0.34503174
features,1026,exhibits,0.14141846
features,1027,architectures,0.13659668
features,1028,macro,0.0836792
features,1029,operating room,0.2286377
features,1030,formal garden,0.42941284
features,1031,mountain snowy,0.45632935
features,1032,"bus station, indoor",0.21398926
features,1033,garrison,0.1187439
features,1034,caves,0.22052002
features,1035,lecture room,0.47106934
features,1036,shoe shop,0.59347534
features,1037,branches,0.076538086
features,1038,bookshop,0.33624268
features,1039,server room,0.13619995
features,1040,ball pit,0.421875
features,1041,"desert, vegetation",0.7159424
features,1042,utility room,0.1428833
features,1043,computer room,0.18341064
features,1044,flower,0.2937317
features,1045,collier,0.3968811
features,1046,crypt,0.34857178
features,1047,ruins,0.36038208
features,1048,food court,0.26922607
features,1049,flowers,0.2637024
features,1050,tobago,0.2529602
features,1051,bouvet,0.12924194
features,1052,childs room,0.18200684
features,1053,flower,0.44522095
features,1054,corn field,0.12921143
features,1055,habitat,0.3135376
features,1056,nightlife,0.28878784
features,1057,nature,0.2600708
features,1058,beach,0.21853638
features,1059,skyline,0.30636597
features,1060,cockpit,0.6298218
features,1061,"gazebo, exterior",0.2640686
features,1062,building facade,0.34750366
features,1063,uss,0.23156738
features,1064,dining hall,0.21902466
features,1065,glacier,0.1817627
features,1066,"stadium, soccer",0.21414185
features,1067,watersports,0.35302734
features,1068,waterfall,0.26504517
features,1069,ball pit,0.31695557
features,1070,panorama,0.19924927
features,1071,townhouse,0.2548523
features,1072,signage,0.24557495
features,1073,waterfall,0.5928345
features,1074,coastline,0.16564941
features,1075,waterfall,0.6170349
features,1076,skyline,0.23208618
features,1077,cottages,0.2576294
features,1078,"apartment building, outdoor",0.34054565
features,1079,"apartment building, outdoor",0.15170288
features,1080,crosswalk,0.2517395
features,1081,pantry,0.14141846
features,1082,courthouse,0.29144287
features,1083,zen garden,0.32351685
features,1084,aviation,0.45874023
features,1085,pagoda,0.23916626
features,1086,cockpit,0.41864014
features,1087,cockpit,0.5633545
features,1088,aviation,0.45874023
features,1089,stocked,0.1701355
features,1090,pond,0.23059082
features,1091,zen garden,0.33868408
features,1092,rafting,0.6522827
features,1093,recreation room,0.31414795
features,1094,pantry,0.14578247
features,1095,grass,0.20541382
features,1096,department store,0.34170532
features,1097,waterfall,0.33029175
features,1098,punt,0.26205444
features,1099,waterfall,0.3149414
features,1100,zen garden,0.5498657
features,1101,aisle,0.1678772
features,1102,"swimming pool, indoor",0.105529785
features,1103,plaque,0.11138916
features,1104,auditorium,0.630249
features,1105,car interior,0.18914795
features,1106,"stadium, baseball",0.6330261
features,1107,"shopping mall, indoor",0.19256592
features,1108,rafting,0.46853638
features,1109,ball pit,0.13928223
features,1110,building facade,0.22277832
features,1111,water tower,0.29992676
features,1112,intake,0.14840698
features,1113,"stadium, baseball",0.7765198
features,1114,baseball,0.4194641
features,1115,watersports,0.42041016
features,1116,baseball,0.27844238
features,1117,car interior,0.115722656
features,1118,homestead,0.2177124
features,1119,formal garden,0.374115
features,1120,lecture room,0.28833008
features,1121,"stadium, baseball",0.7094116
features,1122,"shopping mall, indoor",0.4956665
features,1123,boathouse,0.17321777
features,1124,topiary garden,0.19070435
features,1125,formal garden,0.5064392
features,1126,building facade,0.17733765
features,1127,waterfall,0.2477417
features,1128,aviation,0.45874023
features,1129,ticket booth,0.1904602
features,1130,"stadium, baseball",0.6069336
features,1131,"swimming pool, outdoor",0.15301514
features,1132,instructors,0.24090576
features,1133,vendors,0.15444946
features,1134,monument,0.11227417
features,1135,"shopping mall, indoor",0.43014526
features,1136,pantry,0.33673096
features,1137,airplane cabin,0.66329956
features,1138,horsepower,0.119384766
features,1139,watersports,0.37747192
features,1140,aviation,0.45874023
features,1141,"apartment building, outdoor",0.22702026
features,1142,auditorium,0.21264648
features,1143,hockey,0.25375366
features,1144,aviation,0.45874023
features,1145,volunteers,0.17178345
features,1146,signage,0.12506104
features,1147,door,0.21554565
features,1148,rafting,0.10675049
features,1149,flyer,0.10220337
features,1150,building facade,0.18429565
features,1151,cottage,0.10076904
features,1152,"moat, water",0.34439087
features,1153,"general store, indoor",0.35012817
features,1154,bamboo forest,0.35379028
features,1155,foods,0.16485596
features,1156,wetland,0.38119507
features,1157,arin,0.08114624
features,1158,hoodia,0.095336914
features,1159,bamboo forest,0.81051636
features,1160,butchers shop,0.56918335
features,1161,compost,0.19143677
features,1162,cabinets,0.2758484
features,1163,sushi bar,0.086364746
features,1164,vineyards,0.33221436
features,1165,statue,0.1184082
features,1166,junkyard,0.20843506
features,1167,fishpond,0.3143921
features,1168,female,0.1269226
features,1169,watersports,0.3908081
features,1170,butchers shop,0.27542114
features,1171,cabinets,0.33651733
features,1172,forest path,0.26968384
features,1173,compost,0.27404785
features,1174,"apartment building, outdoor",0.27627563
features,1175,slum,0.22116089
features,1176,cabinets,0.34118652
features,1177,restaurant kitchen,0.24417114
features,1178,wetland,0.36831665
features,1179,"desert, vegetation",0.21890259
features,1180,shopfront,0.21017456
features,1181,rafting,0.3854065
features,1182,wetland,0.25146484
features,1183,boathouse,0.089263916
features,1184,"shopping mall, indoor",0.38946533
features,1185,storage room,0.41488647
features,1186,compost,0.29611206
features,1187,lagoon,0.1767273
features,1188,fishing,0.115112305
features,1189,"market, indoor",0.29382324
features,1190,rafting,0.27764893
features,1191,aviation,0.45874023
features,1192,garrison,0.08880615
features,1193,rafting,0.7637024
features,1194,wetland,0.2567749
features,1195,aviation,0.45874023
features,1196,rapids,0.21310425
features,1197,wyoming,0.18728638
features,1198,cathedral,0.18011475
features,1199,husband,0.14160156
features,1200,wheat field,0.60858154
features,1201,kasbah,0.37677002
features,1202,horticulture,0.27215576
features,1203,forest path,0.35317993
features,1204,flower,0.33468628
features,1205,bike,0.22338867
features,1206,bikes,0.37731934
features,1207,forest path,0.35958862
features,1208,ball pit,0.7756958
features,1209,pfc,0.24572754
features,1210,pagoda,0.83343506
features,1211,rock arch,0.6135254
features,1212,pagoda,0.5105591
features,1213,plains,0.23297119
features,1214,mountain snowy,0.42456055
features,1215,flower,0.45681763
features,1216,door,0.18151855
features,1217,bikes,0.29434204
features,1218,enlisted,0.50942993
features,1219,horses,0.19793701
features,1220,flower,0.39419556
features,1221,aviation,0.45874023
features,1222,"gazebo, exterior",0.22680664
features,1223,wind farm,0.2977295
features,1224,computer room,0.29159546
features,1225,ball pit,0.64279175
features,1226,nursery,0.17617798
features,1227,bamboo forest,0.31604004
features,1228,pagoda,0.23022461
features,1229,pagoda,0.5730896
features,1230,flower,0.4248352
features,1231,enlisted,0.42996216
features,1232,bookstore,0.2659912
features,1233,habit,0.32546997
features,1234,corn field,0.33325195
features,1235,"field, cultivated",0.29794312
features,1236,"desert, vegetation",0.26593018
features,1237,kindergarden classroom,0.40109253
features,1238,watering hole,0.1524353
features,1239,ball pit,0.56832886
features,1240,corn field,0.74020386
features,1241,presenters,0.18551636
features,1242,appetizers,0.18804932
features,1243,aviation,0.45874023
features,1244,mountain snowy,0.40698242
features,1245,mountain snowy,0.35369873
features,1246,mountain snowy,0.40945435
features,1247,habitat,0.24099731
features,1248,wind farm,0.2894287
features,1249,office building,0.18362427
features,1250,"underwater, ocean deep",0.28225708
features,1251,concert,0.16931152
features,1252,skiing,0.26382446
features,1253,"shopping mall, indoor",0.4500122
features,1254,amusement park,0.2324524
features,1255,"stadium, football",0.46331787
features,1256,offshore,0.19949341
features,1257,tackling,0.2362976
features,1258,"stadium, soccer",0.6316223
features,1259,golf course,0.1402893
features,1260,plants,0.30697632
features,1261,wind farm,0.43063354
features,1262,clouds,0.1965332
features,1263,elevator lobby,0.2461853
features,1264,"swimming pool, indoor",0.30285645
features,1265,"stadium, football",0.35092163
features,1266,"field, cultivated",0.21716309
features,1267,rice paddy,0.24645996
features,1268,clouds,0.29904175
features,1269,"arena, hockey",0.11026001
features,1270,restaurant patio,0.2846985
features,1271,car interior,0.29159546
features,1272,residential neighborhood,0.22766113
features,1273,hockey,0.23883057
features,1274,trains,0.17312622
features,1275,"stadium, football",0.27487183
features,1276,"florist shop, indoor",0.16897583
features,1277,bathroom,0.517334
features,1278,collier,0.12908936
features,1279,"doorway, outdoor",0.42593384
features,1280,lawn,0.20358276
features,1281,falls,0.26605225
features,1282,computer room,0.29763794
features,1283,flores,0.19650269
features,1284,wheat field,0.5432434
features,1285,wind farm,0.37594604
features,1286,"escalator, indoor",0.511261
features,1287,"ice skating rink, outdoor",0.46481323
features,1288,aviation,0.45874023
features,1289,"stadium, baseball",0.22607422
features,1290,laguna,0.2333374
features,1291,mountain snowy,0.44836426
features,1292,"escalator, indoor",0.5781555
features,1293,"stage, indoor",0.17333984
features,1294,wind farm,0.3708496
features,1295,rock arch,0.35549927
features,1296,beer,0.3218994
features,1297,bottles,0.29071045
features,1298,vehicle,0.17315674
features,1299,pharmacy,0.29623413
features,1300,ice shelf,0.47357178
features,1301,glacier,0.64712524
features,1302,infants,0.10784912
features,1303,topiary garden,0.2815857
features,1304,"atrium, public",0.21066284
features,1305,"pub, indoor",0.19876099
features,1306,"atrium, public",0.28659058
features,1307,topiary garden,0.76498413
features,1308,glassware,0.19546509
features,1309,glacier,0.27319336
features,1310,bamboo forest,0.7948303
features,1311,aviation,0.45874023
features,1312,pagoda,0.34646606
features,1313,pharmacy,0.21218872
features,1314,"elevator, door",0.12594604
features,1315,"shopping mall, indoor",0.407135
features,1316,aerial,0.26501465
features,1317,beverages,0.3336792
features,1318,"general store, indoor",0.23587036
features,1319,hatchback,0.3843994
features,1320,building facade,0.24743652
features,1321,slum,0.35153198
features,1322,conservatory,0.2692871
features,1323,glacier,0.5718384
features,1324,hatchback,0.22579956
features,1325,topiary garden,0.96707153
features,1326,skating,0.11758423
features,1327,formal garden,0.17407227
features,1328,"general store, indoor",0.36880493
features,1329,wind farm,0.20056152
features,1330,igloo,0.19143677
features,1331,restaurant patio,0.23898315
features,1332,statue,0.14816284
features,1333,wind farm,0.24938965
features,1334,beer,0.26791382
features,1335,panorama,0.3598938
features,1336,rope bridge,0.39205933
features,1337,junkyard,0.22235107
features,1338,rope bridge,0.39743042
features,1339,wind farm,0.40393066
features,1340,drinking,0.19039917
features,1341,glacier,0.59207153
features,1342,topiary garden,0.6004944
features,1343,fire escape,0.23516846
features,1344,food court,0.43615723
features,1345,cunt,0.101989746
features,1346,flowers,0.40170288
features,1347,flower,0.24768066
features,1348,office cubicles,0.23916626
features,1349,clouds,0.2638855
features,1350,food,0.15542603
features,1351,bikes,0.21328735
features,1352,clouds,0.17974854
features,1353,ball pit,0.25567627
features,1354,"escalator, indoor",0.3440857
features,1355,"florist shop, indoor",0.45620728
features,1356,engine,0.48187256
features,1357,aviation,0.45874023
features,1358,pagoda,0.18765259
features,1359,"escalator, indoor",0.32546997
features,1360,"florist shop, indoor",0.3126831
features,1361,"florist shop, indoor",0.16726685
features,1362,"escalator, indoor",0.12524414
features,1363,trees,0.25732422
features,1364,operating room,0.5648804
features,1365,manufacturing,0.42419434
features,1366,bottles,0.11227417
features,1367,bamboo forest,0.2739563
features,1368,lock chamber,0.25332642
features,1369,cafeteria,0.18338013
features,1370,residential neighborhood,0.27575684
features,1371,presenters,0.1159668
features,1372,organized,0.18743896
features,1373,aviation,0.268219
features,1374,wind farm,0.36209106
features,1375,operating room,0.5751648
features,1376,ball pit,0.51586914
features,1377,"hangar, indoor",0.25082397
features,1378,panorama,0.26046753
features,1379,landscaping,0.19439697
features,1380,"diner, outdoor",0.19735718
features,1381,underwater,0.16638184
features,1382,restaurant patio,0.23794556
features,1383,"greenhouse, indoor",0.4296875
features,1384,irrigation,0.26501465
features,1385,wind farm,0.14852905
features,1386,ball pit,0.28012085
features,1387,"stadium, baseball",0.2841797
features,1388,warehousing,0.14968872
features,1389,pharmacy,0.2194519
features,1390,surfer,0.21780396
features,1391,operating room,0.67214966
features,1392,phone booth,0.13479614
features,1393,bank vault,0.463562
features,1394,aerial,0.2442627
features,1395,pizza,0.3157959
features,1396,uniforms,0.2033081
features,1397,fishpond,0.3414917
features,1398,aqueduct,0.29992676
features,1399,audience,0.13180542
features,1400,picnic area,0.17306519
features,1401,boathouse,0.28271484
features,1402,gym,0.28601074
features,1403,recreation room,0.18319702
features,1404,pond,0.19610596
features,1405,attendees,0.1715393
features,1406,quarry,0.24996948
features,1407,sauna,0.21343994
features,1408,pond,0.26098633
features,1409,office cubicles,0.30664062
features,1410,rock arch,0.18249512
features,1411,instructors,0.16781616
features,1412,fire escape,0.48443604
features,1413,aqueduct,0.32400513
features,1414,billiard,0.19165039
features,1415,bank vault,0.35598755
features,1416,pricerunner,0.122924805
features,1417,windmill,0.589386
features,1418,valley,0.34594727
features,1419,martial arts gym,0.23693848
features,1420,"apartment building, outdoor",0.2286377
features,1421,"escalator, indoor",0.5157776
features,1422,recreation room,0.55532837
features,1423,barn,0.3277588
features,1424,gyms,0.39697266
features,1425,landing deck,0.22885132
features,1426,building facade,0.2571106
features,1427,contested,0.17358398
features,1428,"cabin, outdoor",0.43807983
features,1429,building facade,0.35958862
features,1430,auditorium,0.30889893
features,1431,"apartment building, outdoor",0.34295654
features,1432,aerial,0.222229
features,1433,participants,0.27044678
features,1434,"balcony, interior",0.4394226
features,1435,statue,0.13885498
features,1436,panorama,0.19192505
features,1437,kayak,0.21139526
features,1438,sauna,0.52493286
features,1439,"apartment building, outdoor",0.20480347
features,1440,rock arch,0.36828613
features,1441,"garage, outdoor",0.4202881
features,1442,customizing,0.08892822
features,1443,sedona,0.2514038
features,1444,pantry,0.4172058
features,1445,catacomb,0.20214844
features,1446,fire escape,0.22943115
features,1447,oast house,0.78881836
features,1448,bus interior,0.5406189
features,1449,"hunting lodge, outdoor",0.15548706
features,1450,skyscraper,0.2081604
features,1451,"gazebo, exterior",0.5614624
features,1452,"gazebo, exterior",0.55737305
features,1453,"shopping mall, indoor",0.31082153
features,1454,skyline,0.370636
features,1455,bamboo forest,0.16992188
features,1456,volunteers,0.30023193
features,1457,"arena, performance",0.12271118
features,1458,furniture,0.1612854
features,1459,"desert, vegetation",0.6447449
features,1460,handmade,0.18078613
features,1461,vendors,0.1586914
features,1462,wildlife,0.22879028
features,1463,aerial,0.23623657
features,1464,"desert, vegetation",0.8909607
features,1465,instructors,0.11920166
features,1466,rock arch,0.36160278
features,1467,rock arch,0.25552368
features,1468,condominiums,0.18951416
features,1469,attendees,0.2680664
features,1470,crosswalk,0.30407715
features,1471,wind farm,0.4557495
features,1472,passage,0.23736572
features,1473,viaduct,0.24401855
features,1474,oast house,0.2659607
features,1475,ceiling,0.14678955
features,1476,"escalator, indoor",0.20977783
features,1477,utility room,0.13702393
features,1478,corridor,0.2477417
features,1479,crosswalk,0.6498718
features,1480,attic,0.25131226
features,1481,skyline,0.21817017
features,1482,staircase,0.43527222
features,1483,"atrium, public",0.37542725
features,1484,wildlife,0.15072632
features,1485,staircase,0.17007446
features,1486,passage,0.3168335
features,1487,marketplace,0.2345581
features,1488,aviation,0.45874023
features,1489,cockpit,0.6734009
features,1490,wetland,0.21109009
features,1491,buses,0.79174805
features,1492,wetland,0.228302
features,1493,attic,0.4883423
features,1494,art gallery,0.3103943
features,1495,"doorway, outdoor",0.21231079
features,1496,chalet,0.3477173
features,1497,glassware,0.22860718
features,1498,"balcony, interior",0.3468933
features,1499,"bow window, indoor",0.30255127
features,1500,ski resort,0.31155396
features,1501,bamboo forest,0.59658813
features,1502,cockpit,0.6425781
features,1503,highways,0.4310913
features,1504,exhibited,0.17480469
features,1505,viaduct,0.19299316
features,1506,attic,0.3812256
features,1507,attic,0.76174927
features,1508,water park,0.22113037
features,1509,art gallery,0.53533936
features,1510,interstate,0.3024292
features,1511,aviation,0.39227295
features,1512,stairs,0.2364502
features,1513,exhibitions,0.21160889
features,1514,art gallery,0.21585083
features,1515,"kennel, outdoor",0.25820923
features,1516,cockpit,0.6218262
features,1517,boats,0.2624817
features,1518,buses,0.3369751
features,1519,staircase,0.32354736
features,1520,cockpit,0.21942139
features,1521,"swimming pool, indoor",0.541626
features,1522,exhibitions,0.28979492
features,1523,interstate,0.2998352
features,1524,trekking,0.35897827
features,1525,"kennel, outdoor",0.465271
features,1526,rice paddy,0.19989014
features,1527,grazing,0.19485474
features,1528,"elevator, door",0.40148926
features,1529,buses,0.24069214
features,1530,kitchen,0.5857239
features,1531,attic,0.2947693
features,1532,aviation,0.45874023
features,1533,barn,0.30255127
features,1534,rafting,0.32644653
features,1535,aquarium,0.13366699
features,1536,"doorway, outdoor",0.25546265
features,1537,engine room,0.29187012
features,1538,mesa,0.26062012
features,1539,vegetable garden,0.43130493
features,1540,volcanic,0.23272705
features,1541,amphitheater,0.77279663
features,1542,insulation,0.3210144
features,1543,"temple, asia",0.5538635
features,1544,amphitheater,0.13369751
features,1545,lagoon,0.11166382
features,1546,bamboo forest,0.1308899
features,1547,vegetable garden,0.23449707
features,1548,aviation,0.12246704
features,1549,vegetable garden,0.21408081
features,1550,vegetable garden,0.3751526
features,1551,closet,0.14935303
features,1552,dam,0.33068848
features,1553,vegetable garden,0.12954712
features,1554,"ice skating rink, outdoor",0.18301392
features,1555,paving,0.19042969
features,1556,beverages,0.22366333
features,1557,"greenhouse, outdoor",0.5332947
features,1558,"kennel, outdoor",0.21115112
features,1559,server room,0.54696655
features,1560,volcanic,0.25302124
features,1561,marker,0.2640381
features,1562,pendant,0.09310913
features,1563,shelves,0.2982788
features,1564,ball pit,0.6000366
features,1565,aerial,0.16741943
features,1566,pantry,0.21606445
features,1567,dams,0.50527954
features,1568,attic,0.36050415
features,1569,aviation,0.39111328
features,1570,participants,0.16714478
features,1571,amphitheater,0.39343262
features,1572,beach,0.42718506
features,1573,clouds,0.27392578
features,1574,vegetable garden,0.45040894
features,1575,hockey,0.4703369
features,1576,flowers,0.10342407
features,1577,collier,0.48065186
features,1578,server room,0.41183472
features,1579,scoreboard,0.25759888
features,1580,"elevator, door",0.107421875
features,1581,pagoda,0.3831787
features,1582,tree house,0.394104
features,1583,storage room,0.2154541
features,1584,oast house,0.25180054
features,1585,volcano,0.41726685
features,1586,exhibitions,0.47601318
features,1587,bedrooms,0.5749817
features,1588,disneyland,0.18145752
features,1589,ball pit,0.60409546
features,1590,arcade,0.41540527
features,1591,pillars,0.24206543
features,1592,sauna,0.42593384
features,1593,volcano,0.6644592
features,1594,nursing home,0.2038269
features,1595,exhibitions,0.35177612
features,1596,"hangar, indoor",0.3020935
features,1597,volcano,0.39822388
features,1598,archaelogical excavation,0.2701416
features,1599,castles,0.16656494
features,1600,ferries,0.19036865
features,1601,pizza,0.21362305
features,1602,volcano,0.61273193
features,1603,buddhism,0.15264893
features,1604,ball pit,0.41323853
features,1605,yellowstone,0.48214722
features,1606,conference room,0.15209961
features,1607,columns,0.1713562
features,1608,yacht,0.38864136
features,1609,automotive,0.27456665
features,1610,glassware,0.15542603
features,1611,automotive,0.17617798
features,1612,boat,0.45724487
features,1613,enthusiasts,0.1777649
features,1614,pinball,0.27148438
features,1615,courtyard,0.1628418
features,1616,golf course,0.3425598
features,1617,yellowstone,0.59783936
features,1618,archaelogical excavation,0.2753296
features,1619,"bakery, shop",0.4180298
features,1620,sculpture,0.0921936
features,1621,bikes,0.20898438
features,1622,living room,0.3734436
features,1623,castle,0.29190063
features,1624,exhibitions,0.2854004
features,1625,volcano,0.46966553
features,1626,"volleyball court, outdoor",0.2895813
features,1627,"arena, performance",0.10592651
features,1628,sculpture,0.29675293
features,1629,concentrating,0.14407349
features,1630,bamboo forest,0.20681763
features,1631,disney,0.11419678
features,1632,cabin,0.17596436
features,1633,rock arch,0.67837524
features,1634,attendees,0.2572937
features,1635,bureau,0.37472534
features,1636,ice floe,0.29956055
features,1637,fabric store,0.35250854
features,1638,clothing store,0.53634644
features,1639,"greenhouse, indoor",0.26434326
features,1640,fabric store,0.18725586
features,1641,tent,0.64920044
features,1642,car interior,0.45352173
features,1643,clothing store,0.425354
features,1644,clothing store,0.4517212
features,1645,fire station,0.44308472
features,1646,cabin,0.5755005
features,1647,aviation,0.45874023
features,1648,igloo,0.7424927
features,1649,canyon,0.56985474
features,1650,fabric store,0.4388733
features,1651,jail cell,0.28845215
features,1652,cockpit,0.13513184
features,1653,"elevator, door",0.29467773
features,1654,cottages,0.33813477
features,1655,swimming hole,0.22735596
features,1656,cemetery,0.3187256
features,1657,clothing store,0.2225647
features,1658,igloo,0.30563354
features,1659,bureau,0.28128052
features,1660,arizona,0.31680298
features,1661,"atrium, public",0.16152954
features,1662,door,0.41711426
features,1663,cemetery,0.5571594
features,1664,laundry,0.47512817
features,1665,airplane cabin,0.17559814
features,1666,fabrics,0.32687378
features,1667,navajo,0.42456055
features,1668,tomb,0.54992676
features,1669,mariner,0.22445679
features,1670,window,0.17669678
features,1671,imprisonment,0.33010864
features,1672,pharmacies,0.3380127
features,1673,fabric store,0.26748657
features,1674,landfill,0.5420532
features,1675,bus interior,0.75393677
features,1676,airplane cabin,0.5401001
features,1677,fabric store,0.22268677
features,1678,throne room,0.37234497
features,1679,pavilion,0.35073853
features,1680,collier,0.3025818
features,1681,shower,0.35543823
features,1682,cemetery,0.46569824
features,1683,phone booth,0.41833496
features,1684,television room,0.47964478
features,1685,fishpond,0.34588623
features,1686,phone booth,0.5890808
features,1687,bedchamber,0.24603271
features,1688,golf course,0.60687256
features,1689,"garage, outdoor",0.31420898
features,1690,"garage, outdoor",0.26565552
features,1691,apron,0.24517822
features,1692,"greenhouse, outdoor",0.38668823
features,1693,"greenhouse, outdoor",0.73895264
features,1694,shower,0.62075806
features,1695,home theater,0.42251587
features,1696,parking lot,0.31243896
features,1697,computer room,0.5406494
features,1698,boardwalk,0.5179138
features,1699,"desert, sand",0.61016846
features,1700,boardwalk,0.4139099
features,1701,collier,0.53292847
features,1702,phone booth,0.47540283
features,1703,"garage, outdoor",0.44003296
features,1704,motel,0.1723938
features,1705,aviation,0.45874023
features,1706,bedroom,0.32977295
features,1707,conservatory,0.20135498
features,1708,aquarium,0.33999634
features,1709,phone booth,0.6010437
features,1710,hotel room,0.22903442
features,1711,rope bridge,0.31808472
features,1712,golf course,0.37200928
features,1713,disneyland,0.19091797
features,1714,sign,0.158844
features,1715,bedroom,0.54537964
features,1716,"desert, sand",0.25030518
features,1717,cemetery,0.41485596
features,1718,"greenhouse, outdoor",0.6005554
features,1719,cemetery,0.22543335
features,1720,clothing store,0.17947388
features,1721,juvenile,0.29318237
features,1722,artists,0.12420654
features,1723,collier,0.30718994
features,1724,"desert, sand",0.30941772
features,1725,throne room,0.37527466
features,1726,phone booth,0.49993896
features,1727,motels,0.36984253
features,1728,"bow window, indoor",0.38452148
features,1729,golf course,0.19140625
features,1730,carrousel,0.51464844
features,1731,bus interior,0.47088623
features,1732,shelving,0.14190674
features,1733,"hangar, indoor",0.25531006
features,1734,racing,0.18273926
features,1735,navajo,0.20108032
features,1736,wind farm,0.8532715
features,1737,carrousel,0.23892212
features,1738,hospital room,0.26461792
features,1739,sedan,0.20236206
features,1740,"doorway, outdoor",0.3735962
features,1741,intergovernmental,0.18234253
features,1742,"gazebo, exterior",0.2059021
features,1743,conference room,0.25967407
features,1744,ice cream parlor,0.21469116
features,1745,panorama,0.20877075
features,1746,dining room,0.21594238
features,1747,picnic area,0.21032715
features,1748,motel,0.2059021
features,1749,carrousel,0.6489563
features,1750,barn,0.27471924
features,1751,attic,0.30441284
features,1752,hot spring,0.43762207
features,1753,fire escape,0.31726074
features,1754,rescued,0.2586975
features,1755,festival,0.23986816
features,1756,hot spring,0.4595642
features,1757,carrousel,0.96188354
features,1758,"hangar, indoor",0.27908325
features,1759,graves,0.20065308
features,1760,wind farm,0.3842163
features,1761,"field, wild",0.21081543
features,1762,tent,0.3388672
features,1763,administering,0.14505005
features,1764,"garage, outdoor",0.26635742
features,1765,"greenhouse, outdoor",0.38534546
features,1766,excavation,0.39382935
features,1767,bus interior,0.8592529
features,1768,paving,0.20532227
features,1769,automotive,0.36947632
features,1770,stable,0.25073242
features,1771,ice cream parlor,0.29641724
features,1772,pizzeria,0.2954712
features,1773,entrance hall,0.2536621
features,1774,"jacuzzi, indoor",0.58807373
features,1775,carrousel,0.6047058
features,1776,townhouse,0.10751343
features,1777,rope bridge,0.4230652
features,1778,bowling alley,0.44311523
features,1779,nursery,0.42108154
features,1780,bowling alley,0.20352173
features,1781,rope bridge,0.23583984
features,1782,boxing,0.44262695
features,1783,lock chamber,0.097839355
features,1784,"basketball court, indoor",0.34838867
features,1785,aquarium,0.6643677
features,1786,zen garden,0.24920654
features,1787,closet,0.47354126
features,1788,"balcony, interior",0.25360107
features,1789,engine room,0.40805054
features,1790,cockpit,0.1607666
features,1791,motels,0.28601074
features,1792,childs room,0.5245056
features,1793,heliport,0.6855469
features,1794,bowling alley,0.4189148
features,1795,rope bridge,0.8056946
